green_channel,red_channel,ir_channel,Anomaly_ch0
45574,26156,48236,0
45564,26140,48209,0
45553,26126,48186,0
45542,26111,48166,0
45536,26101,48155,0
45538,26105,48163,0
45555,26127,48199,0
45593,26171,48275,0
45660,26243,48401,0
45755,26346,48580,0
45880,26479,48813,0
46035,26642,49097,0
46220,26831,49426,0
46428,27040,49794,0
46652,27263,50189,0
46889,27495,50601,0
47130,27731,51014,0
47363,27958,51414,0
47578,28164,51789,0
47772,28346,52127,0
47942,28503,52423,0
48086,28636,52679,0
48205,28746,52894,0
48297,28834,53068,0
48365,28900,53201,0
48412,28946,53297,0
48441,28974,53360,0
48455,28985,53393,0
48455,28980,53399,0
48441,28960,53378,0
48415,28926,53330,0
48376,28882,53255,0
48322,28826,53157,0
48257,28759,53041,0
48185,28686,52913,0
48109,28610,52779,0
48032,28531,52641,0
47954,28450,52502,0
47874,28368,52365,0
47796,28286,52230,0
47722,28206,52097,0
47652,28130,51969,0
47584,28059,51846,0
47518,27991,51728,0
47452,27926,51615,0
47387,27863,51510,0
47325,27804,51410,0
47267,27749,51313,0
47214,27698,51220,0
47164,27652,51130,0
47116,27611,51042,0
47072,27573,50960,0
47032,27535,50886,0
46997,27500,50821,0
46968,27470,50764,0
46945,27448,50718,0
46928,27431,50683,0
46917,27420,50662,0
46912,27415,50653,0
46917,27418,50656,0
46927,27426,50671,0
46943,27438,50692,0
46961,27452,50719,0
46982,27469,50750,0
47003,27491,50786,0
47024,27514,50826,0
47045,27538,50867,0
47066,27565,50911,0
47088,27591,50960,0
47112,27616,51011,0
47136,27641,51062,0
47161,27668,51110,0
47184,27696,51152,0
47204,27720,51186,0
47223,27738,51211,0
47239,27752,51223,0
47248,27761,51223,0
47251,27762,51215,0
47248,27756,51204,0
47239,27745,51188,0
47228,27729,51166,0
47213,27707,51137,0
47195,27683,51103,0
47174,27658,51063,0
47150,27631,51017,0
47124,27602,50964,0
47097,27569,50904,0
47064,27534,50837,0
47028,27497,50767,0
46989,27459,50691,0
46947,27417,50607,0
46904,27373,50520,0
46861,27326,50434,0
46816,27279,50348,0
46766,27230,50259,0
46712,27181,50173,0
46657,27137,50090,0
46609,27101,50013,0
46567,27071,49941,0
46532,27043,49870,0
46500,27015,49803,0
46471,26988,49739,0
46443,26960,49678,0
46413,26928,49620,0
46381,26896,49562,0
46350,26864,49506,0
46322,26833,49454,0
46295,26805,49406,0
46273,26783,49359,0
46254,26766,49314,0
46236,26748,49269,0
46217,26727,49224,0
46195,26703,49179,0
46175,26677,49132,0
46155,26650,49087,0
46134,26622,49045,0
46111,26592,49010,0
46088,26562,48979,0
46065,26536,48953,0
46046,26518,48932,0
46031,26505,48914,0
46018,26498,48899,0
46008,26496,48884,0
45998,26496,48870,0
45988,26496,48857,0
45981,26497,48840,0
45972,26496,48822,0
45962,26491,48802,0
45950,26481,48779,0
45939,26470,48755,0
45928,26458,48729,0
45914,26445,48703,0
45898,26429,48678,0
45879,26412,48655,0
45856,26393,48630,0
45831,26370,48604,0
45805,26346,48576,0
45780,26325,48548,0
45757,26307,48522,0
45739,26292,48500,0
45729,26280,48480,0
45725,26272,48462,0
45724,26266,48446,0
45726,26264,48431,0
45729,26263,48417,0
45730,26260,48404,0
45731,26258,48392,0
45730,26255,48380,0
45729,26253,48364,0
45724,26248,48345,0
45714,26242,48318,0
45697,26232,48284,0
45675,26216,48244,0
45650,26194,48199,0
45620,26166,48151,0
45587,26137,48103,0
45555,26112,48060,0
45529,26094,48029,0
45515,26083,48020,0
45519,26090,48044,0
45550,26126,48112,0
45612,26194,48233,0
45706,26295,48414,0
45833,26430,48657,0
45992,26599,48957,0
46180,26797,49306,0
46392,27017,49694,0
46625,27250,50111,0
46870,27492,50545,0
47122,27735,50982,0
47368,27969,51406,0
47597,28190,51801,0
47804,28390,52155,0
47986,28563,52464,0
48141,28706,52727,0
48268,28820,52947,0
48372,28906,53123,0
48454,28969,53259,0
48513,29012,53355,0
48552,29037,53416,0
48571,29048,53446,0
48571,29044,53447,0
48551,29024,53423,0
48517,28990,53374,0
48472,28946,53305,0
48417,28894,53218,0
48355,28834,53115,0
48287,28766,52999,0
48214,28695,52872,0
48138,28620,52741,0
48060,28544,52610,0
47982,28467,52479,0
47902,28391,52350,0
47824,28318,52224,0
47751,28246,52102,0
47683,28180,51987,0
47619,28119,51881,0
47559,28062,51781,0
47504,28009,51686,0
47456,27961,51599,0
47414,27919,51517,0
47373,27881,51439,0
47335,27843,51363,0
47299,27804,51289,0
47264,27767,51217,0
47228,27731,51149,0
47191,27696,51084,0
47156,27664,51025,0
47123,27634,50973,0
47089,27608,50929,0
47062,27587,50893,0
47045,27575,50869,0
47037,27570,50856,0
47036,27570,50852,0
47043,27573,50856,0
47055,27584,50869,0
47071,27601,50891,0
47090,27623,50920,0
47112,27648,50954,0
47133,27677,50990,0
47152,27706,51026,0
47167,27730,51060,0
47179,27744,51089,0
47187,27751,51113,0
47193,27754,51135,0
47198,27755,51156,0
47203,27756,51175,0
47209,27758,51191,0
47213,27760,51199,0
47216,27761,51199,0
47216,27761,51189,0
47212,27756,51170,0
47205,27744,51144,0
47192,27728,51112,0
47172,27710,51074,0
47149,27688,51034,0
47128,27666,50996,0
47110,27644,50960,0
47091,27620,50922,0
47069,27593,50878,0
47043,27566,50831,0
47015,27541,50784,0
46987,27515,50737,0
46957,27486,50683,0
46927,27455,50622,0
46895,27421,50553,0
46859,27386,50479,0
46819,27349,50400,0
46773,27309,50316,0
46724,27265,50229,0
46672,27217,50140,0
46616,27166,50051,0
46559,27114,49964,0
46503,27063,49877,0
46451,27018,49793,0
46404,26978,49712,0
46361,26942,49635,0
46321,26906,49561,0
46284,26869,49489,0
46249,26833,49419,0
46216,26799,49351,0
46186,26769,49286,0
46155,26741,49225,0
46122,26712,49168,0
46088,26683,49117,0
46054,26655,49074,0
46023,26628,49040,0
45996,26604,49011,0
45973,26583,48986,0
45953,26567,48962,0
45935,26554,48938,0
45920,26543,48915,0
45906,26533,48892,0
45893,26521,48869,0
45879,26509,48844,0
45863,26495,48816,0
45847,26480,48787,0
45829,26462,48756,0
45811,26441,48725,0
45793,26419,48695,0
45777,26397,48669,0
45764,26378,48646,0
45751,26360,48626,0
45739,26347,48608,0
45728,26340,48592,0
45722,26337,48578,0
45718,26336,48567,0
45714,26336,48557,0
45709,26335,48546,0
45704,26331,48531,0
45699,26326,48516,0
45694,26322,48502,0
45688,26316,48486,0
45681,26307,48467,0
45672,26296,48447,0
45662,26282,48426,0
45650,26267,48401,0
45638,26252,48375,0
45623,26236,48345,0
45607,26217,48311,0
45593,26199,48272,0
45578,26180,48232,0
45560,26160,48189,0
45539,26139,48143,0
45517,26117,48092,0
45495,26092,48037,0
45471,26065,47982,0
45445,26036,47929,0
45417,26006,47880,0
45389,25977,47838,0
45364,25951,47806,0
45345,25933,47792,0
45339,25932,47805,0
45352,25954,47856,0
45389,26001,47952,0
45458,26079,48096,0
45561,26192,48293,0
45700,26340,48544,0
45870,26518,48845,0
46064,26717,49186,0
46274,26929,49555,0
46493,27146,49937,0
46713,27365,50327,0
46932,27586,50717,0
47142,27802,51100,0
47338,28005,51467,0
47517,28188,51806,0
47678,28348,52110,0
47818,28485,52373,0
47932,28596,52590,0
48017,28680,52761,0
48077,28741,52886,0
48116,28782,52966,0
48134,28799,53007,0
48133,28794,53013,0
48115,28770,52984,0
48083,28732,52924,0
48035,28679,52841,0
47973,28612,52738,0
47899,28533,52618,0
47814,28447,52482,0
47723,28359,52337,0
47631,28273,52189,0
47543,28190,52042,0
47463,28112,51897,0
47389,28039,51756,0
47318,27970,51622,0
47249,27905,51495,0
47183,27841,51376,0
47121,27779,51264,0
47063,27721,51162,0
47008,27666,51066,0
46953,27615,50973,0
46899,27566,50883,0
46845,27519,50798,0
46794,27472,50714,0
46744,27427,50630,0
46694,27383,50548,0
46647,27341,50468,0
46602,27301,50390,0
46560,27263,50315,0
46521,27227,50246,0
46486,27193,50186,0
46457,27164,50134,0
46433,27141,50094,0
46414,27123,50068,0
46401,27110,50056,0
46393,27104,50056,0
46392,27105,50065,0
46395,27111,50080,0
46400,27122,50100,0
46410,27138,50127,0
46426,27157,50162,0
46445,27179,50203,0
46466,27203,50250,0
46487,27228,50302,0
46508,27254,50356,0
46527,27279,50411,0
46544,27301,50462,0
46561,27324,50509,0
46578,27346,50550,0
46597,27365,50586,0
46616,27384,50615,0
46633,27401,50635,0
46646,27414,50644,0
46655,27421,50645,0
46658,27422,50635,0
46654,27418,50615,0
46643,27409,50588,0
46622,27394,50553,0
46595,27374,50510,0
46565,27348,50459,0
46532,27316,50400,0
46495,27280,50332,0
46460,27244,50260,0
46425,27208,50184,0
46386,27173,50105,0
46341,27137,50025,0
46292,27098,49945,0
46244,27058,49865,0
46198,27021,49787,0
46154,26983,49710,0
46111,26941,49633,0
46071,26897,49562,0
46035,26857,49496,0
46003,26819,49434,0
45974,26780,49375,0
45944,26742,49318,0
45913,26706,49263,0
45883,26670,49210,0
45853,26635,49156,0
45821,26602,49103,0
45787,26571,49051,0
45753,26541,48997,0
45721,26511,48939,0
45686,26480,48877,0
45648,26445,48813,0
45606,26409,48749,0
45562,26373,48690,0
45514,26339,48637,0
45464,26307,48589,0
45417,26280,48547,0
45375,26256,48510,0
45336,26235,48477,0
45302,26216,48445,0
45272,26198,48413,0
45246,26184,48384,0
45225,26173,48360,0
45205,26165,48339,0
45187,26160,48319,0
45169,26151,48298,0
45150,26137,48275,0
45132,26123,48252,0
45117,26109,48228,0
45106,26097,48205,0
45093,26083,48183,0
45080,26070,48164,0
45068,26058,48148,0
45056,26049,48132,0
45042,26041,48117,0
45028,26035,48101,0
45018,26029,48087,0
45009,26023,48073,0
45001,26017,48061,0
44993,26012,48050,0
44987,26008,48037,0
44981,26005,48020,0
44974,26001,47998,0
44969,25993,47972,0
44963,25982,47943,0
44955,25967,47911,0
44942,25948,47875,0
44924,25926,47835,0
44903,25905,47797,0
44880,25884,47764,0
44858,25866,47736,0
44837,25852,47710,0
44817,25841,47686,0
44796,25832,47664,0
44780,25823,47649,0
44774,25821,47645,0
44781,25832,47661,0
44803,25862,47705,0
44847,25917,47787,0
44915,25997,47909,0
45008,26101,48080,0
45126,26228,48302,0
45269,26381,48575,0
45440,26558,48892,0
45630,26753,49241,0
45828,26957,49609,0
46029,27162,49981,0
46230,27364,50342,0
46425,27561,50685,0
46610,27747,51004,0
46783,27919,51295,0
46942,28073,51558,0
47086,28210,51792,0
47210,28329,51993,0
47313,28425,52160,0
47393,28497,52290,0
47448,28545,52384,0
47478,28567,52438,0
47489,28566,52460,0
47485,28548,52452,0
47463,28514,52417,0
47427,28470,52358,0
47376,28418,52278,0
47312,28358,52179,0
47237,28288,52062,0
47154,28208,51930,0
47065,28121,51789,0
46972,28030,51643,0
46874,27936,51494,0
46774,27840,51344,0
46674,27746,51193,0
46578,27658,51043,0
46483,27572,50897,0
46391,27486,50756,0
46306,27404,50619,0
46226,27328,50487,0
46148,27258,50357,0
46074,27190,50228,0
46001,27123,50098,0
45929,27055,49969,0
45860,26987,49842,0
45792,26923,49721,0
45730,26864,49606,0
45672,26813,49501,0
45617,26768,49411,0
45571,26730,49339,0
45538,26703,49283,0
45518,26685,49241,0
45507,26676,49219,0
45504,26678,49217,0
45511,26690,49235,0
45525,26710,49268,0
45545,26735,49315,0
45574,26768,49377,0
45610,26809,49450,0
45650,26854,49534,0
45694,26903,49627,0
45741,26956,49724,0
45790,27010,49819,0
45840,27063,49909,0
45890,27113,49992,0
45937,27160,50068,0
45982,27201,50132,0
46023,27232,50184,0
46060,27255,50225,0
46090,27271,50254,0
46109,27280,50273,0
46116,27281,50281,0
46114,27273,50275,0
46107,27258,50256,0
46093,27238,50229,0
46070,27213,50192,0
46040,27183,50143,0
46006,27150,50087,0
45973,27117,50028,0
45939,27084,49964,0
45905,27050,49897,0
45875,27018,49827,0
45848,26987,49759,0
45821,26957,49694,0
45793,26928,49630,0
45767,26901,49565,0
45741,26873,49498,0
45714,26844,49430,0
45688,26815,49366,0
45664,26788,49305,0
45642,26760,49244,0
45618,26732,49182,0
45594,26704,49124,0
45569,26675,49068,0
45544,26644,49011,0
45516,26608,48952,0
45484,26567,48890,0
45452,26526,48825,0
45421,26487,48760,0
45389,26453,48696,0
45355,26420,48633,0
45318,26386,48571,0
45282,26356,48513,0
45250,26331,48461,0
45223,26311,48418,0
45200,26296,48383,0
45182,26285,48352,0
45167,26274,48324,0
45155,26265,48297,0
45143,26255,48270,0
45130,26243,48244,0
45113,26227,48216,0
45095,26209,48186,0
45076,26190,48156,0
45058,26174,48126,0
45044,26163,48100,0
45036,26156,48080,0
45033,26151,48063,0
45031,26149,48049,0
45030,26148,48038,0
45027,26146,48029,0
45026,26143,48023,0
45026,26140,48020,0
45027,26135,48015,0
45029,26129,48006,0
45031,26124,47997,0
45034,26120,47989,0
45037,26120,47979,0
45038,26122,47971,0
45039,26124,47966,0
45039,26124,47963,0
45041,26122,47956,0
45041,26119,47947,0
45040,26113,47934,0
45037,26103,47913,0
45030,26089,47885,0
45020,26071,47849,0
45008,26052,47812,0
44993,26034,47776,0
44977,26014,47743,0
44960,25994,47710,0
44941,25976,47680,0
44923,25960,47653,0
44908,25946,47629,0
44895,25932,47607,0
44885,25923,47588,0
44880,25919,47577,0
44883,25922,47580,0
44895,25938,47606,0
44925,25974,47664,0
44981,26037,47767,0
45071,26132,47924,0
45197,26261,48138,0
45355,26421,48410,0
45542,26608,48736,0
45754,26819,49106,0
45982,27045,49505,0
46216,27279,49918,0
46450,27513,50331,0
46676,27738,50733,0
46887,27951,51117,0
47082,28147,51476,0
47260,28325,51808,0
47420,28484,52106,0
47563,28624,52368,0
47686,28742,52589,0
47787,28836,52767,0
47867,28905,52900,0
47924,28947,52988,0
47958,28965,53032,0
47974,28962,53037,0
47971,28944,53007,0
47950,28910,52948,0
47912,28862,52866,0
47860,28802,52764,0
47797,28733,52650,0
47730,28659,52528,0
47657,28584,52401,0
47582,28507,52270,0
47506,28430,52136,0
47431,28355,52002,0
47356,28284,51870,0
47283,28217,51742,0
47211,28153,51618,0
47141,28089,51500,0
47072,28026,51387,0
47005,27965,51281,0
46943,27906,51184,0
46886,27850,51095,0
46834,27799,51011,0
46787,27757,50929,0
46746,27723,50852,0
46711,27693,50777,0
46678,27660,50703,0
46645,27623,50629,0
46611,27586,50557,0
46576,27549,50490,0
46543,27512,50430,0
46515,27480,50380,0
46493,27457,50341,0
46480,27443,50316,0
46477,27440,50308,0
46486,27449,50319,0
46505,27469,50348,0
46531,27496,50389,0
46564,27530,50439,0
46601,27567,50494,0
46639,27604,50552,0
46678,27639,50612,0
46719,27674,50675,0
46762,27710,50739,0
46803,27744,50802,0
46837,27774,50863,0
46867,27800,50921,0
46897,27827,50977,0
46924,27853,51026,0
46944,27874,51066,0
46959,27888,51093,0
46967,27892,51109,0
46967,27885,51111,0
46961,27870,51100,0
46950,27851,51077,0
46935,27829,51046,0
46917,27807,51011,0
46899,27788,50972,0
46881,27772,50927,0
46863,27756,50877,0
46845,27739,50823,0
46821,27719,50767,0
46793,27694,50703,0
46760,27662,50633,0
46722,27626,50558,0
46681,27588,50483,0
46643,27551,50411,0
46605,27515,50342,0
46569,27482,50276,0
46532,27449,50212,0
46497,27418,50147,0
46465,27388,50082,0
46436,27359,50018,0
46408,27330,49955,0
46379,27301,49888,0
46347,27268,49817,0
46313,27232,49745,0
46278,27195,49675,0
46242,27157,49605,0
46203,27120,49536,0
46163,27083,49469,0
46125,27046,49406,0
46088,27010,49345,0
46053,26972,49284,0
46020,26935,49225,0
45989,26901,49171,0
45960,26870,49120,0
45931,26842,49070,0
45901,26814,49021,0
45871,26785,48976,0
45844,26758,48934,0
45818,26732,48896,0
45792,26709,48862,0
45768,26691,48833,0
45752,26679,48809,0
45745,26672,48790,0
45745,26667,48775,0
45751,26664,48764,0
45759,26663,48756,0
45768,26662,48750,0
45776,26660,48746,0
45784,26659,48741,0
45791,26662,48736,0
45797,26668,48732,0
45801,26674,48730,0
45803,26677,48729,0
45805,26679,48727,0
45808,26682,48726,0
45812,26685,48724,0
45813,26683,48719,0
45811,26680,48713,0
45808,26675,48706,0
45806,26668,48694,0
45801,26659,48676,0
45791,26648,48652,0
45778,26634,48626,0
45763,26621,48599,0
45750,26610,48572,0
45740,26600,48546,0
45731,26589,48520,0
45725,26574,48492,0
45720,26558,48464,0
45715,26543,48433,0
45708,26525,48399,0
45698,26507,48362,0
45690,26491,48325,0
45683,26478,48291,0
45674,26464,48259,0
45665,26452,48232,0
45660,26444,48211,0
45658,26440,48200,0
45663,26443,48202,0
45678,26458,48226,0
45709,26491,48279,0
45758,26545,48372,0
45830,26626,48517,0
45930,26740,48720,0
46064,26887,48977,0
46229,27063,49285,0
46420,27260,49636,0
46629,27475,50019,0
46852,27701,50422,0
47082,27932,50837,0
47316,28164,51260,0
47550,28394,51677,0
47779,28613,52075,0
47991,28815,52444,0
48179,28994,52772,0
48341,29145,53051,0
48473,29265,53276,0
48574,29357,53453,0
48648,29424,53585,0
48697,29469,53676,0
48725,29493,53730,0
48733,29496,53755,0
48724,29483,53751,0
48699,29457,53720,0
48663,29420,53666,0
48619,29376,53594,0
48571,29325,53506,0
48520,29270,53403,0
48464,29209,53290,0
48401,29142,53170,0
48336,29073,53047,0
48272,29004,52923,0
48210,28936,52803,0
48152,28873,52690,0
48099,28816,52585,0
48051,28763,52491,0
48009,28717,52413,0
47975,28677,52348,0
47947,28644,52292,0
47924,28617,52238,0
47901,28591,52181,0
47878,28564,52119,0
47857,28533,52057,0
47835,28504,51994,0
47810,28473,51931,0
47782,28439,51868,0
47752,28402,51803,0
47722,28364,51740,0
47694,28327,51685,0
47669,28295,51638,0
47646,28269,51598,0
47625,28249,51564,0
47608,28238,51539,0
47595,28232,51522,0
47587,28230,51514,0
47585,28231,51512,0
47585,28235,51516,0
47588,28244,51527,0
47597,28258,51542,0
47611,28273,51561,0
47630,28290,51587,0
47651,28308,51616,0
47670,28328,51649,0
47689,28349,51684,0
47709,28368,51721,0
47728,28387,51755,0
47748,28407,51784,0
47763,28423,51807,0
47770,28434,51823,0
47771,28440,51833,0
47768,28441,51836,0
47765,28439,51834,0
47760,28434,51827,0
47755,28424,51815,0
47751,28410,51794,0
47744,28391,51767,0
47734,28372,51734,0
47722,28353,51698,0
47708,28334,51658,0
47690,28313,51613,0
47666,28288,51562,0
47640,28260,51507,0
47611,28230,51447,0
47580,28197,51383,0
47546,28163,51314,0
47512,28128,51243,0
47478,28093,51172,0
47445,28057,51102,0
47411,28021,51035,0
47378,27987,50972,0
47347,27950,50911,0
47317,27914,50852,0
47292,27881,50794,0
47270,27850,50735,0
47250,27822,50675,0
47228,27796,50615,0
47203,27770,50554,0
47179,27740,50490,0
47155,27711,50424,0
47129,27681,50360,0
47101,27651,50297,0
47072,27621,50233,0
47041,27590,50169,0
47009,27558,50107,0
46978,27524,50049,0
46950,27491,50001,0
46925,27459,49961,0
46902,27430,49927,0
46882,27407,49898,0
46864,27390,49872,0
46849,27378,49848,0
46836,27371,49826,0
46826,27365,49803,0
46818,27361,49780,0
46813,27357,49757,0
46809,27353,49735,0
46804,27351,49716,0
46799,27350,49699,0
46796,27348,49684,0
46794,27342,49668,0
46790,27335,49654,0
46785,27326,49643,0
46779,27315,49633,0
46770,27304,49625,0
46760,27295,49619,0
46750,27288,49611,0
46740,27280,49600,0
46730,27270,49587,0
46719,27261,49570,0
46707,27250,49552,0
46691,27233,49529,0
46670,27211,49502,0
46645,27187,49473,0
46618,27163,49444,0
46595,27139,49416,0
46576,27119,49388,0
46560,27105,49358,0
46547,27095,49325,0
46534,27083,49287,0
46519,27069,49246,0
46504,27053,49204,0
46487,27036,49161,0
46468,27015,49117,0
46448,26991,49071,0
46428,26965,49024,0
46407,26938,48978,0
46387,26912,48934,0
46367,26886,48893,0
46348,26861,48853,0
46328,26838,48816,0
46310,26817,48781,0
46296,26802,48751,0
46284,26791,48727,0
46278,26786,48716,0
46283,26794,48730,0
46304,26822,48780,0
46351,26877,48877,0
46432,26966,49027,0
46550,27088,49234,0
46702,27243,49495,0
46882,27426,49808,0
47083,27632,50164,0
47299,27853,50554,0
47531,28086,50970,0
47772,28326,51400,0
48010,28563,51829,0
48240,28791,52241,0
48455,29008,52627,0
48651,29206,52979,0
48826,29381,53293,0
48980,29530,53563,0
49111,29654,53789,0
49216,29751,53968,0
49295,29820,54101,0
49347,29865,54189,0
49376,29888,54234,0
49385,29888,54245,0
49375,29868,54227,0
49350,29833,54188,0
49313,29788,54130,0
49266,29732,54055,0
49210,29671,53965,0
49148,29608,53863,0
49083,29545,53754,0
49016,29480,53641,0
48948,29413,53526,0
48878,29346,53407,0
48807,29278,53285,0
48737,29210,53164,0
48669,29144,53048,0
48606,29080,52938,0
48548,29020,52836,0
48492,28967,52743,0
48438,28918,52657,0
48386,28873,52575,0
48337,28830,52495,0
48288,28787,52418,0
48241,28744,52342,0
48196,28701,52268,0
48151,28656,52194,0
48104,28610,52121,0
48056,28567,52049,0
48012,28531,51982,0
47975,28503,51922,0
47945,28479,51873,0
47923,28460,51833,0
47909,28443,51802,0
47900,28427,51775,0
47893,28414,51753,0
47889,28403,51737,0
47886,28396,51728,0
47888,28395,51728,0
47893,28397,51735,0
47901,28404,51747,0
47912,28416,51763,0
47927,28432,51786,0
47943,28452,51815,0
47960,28476,51847,0
47979,28502,51878,0
47997,28527,51903,0
48014,28548,51922,0
48028,28567,51936,0
48042,28583,51946,0
48055,28596,51953,0
48063,28605,51960,0
48067,28609,51964,0
48068,28610,51965,0
48067,28607,51962,0
48065,28599,51955,0
48059,28587,51941,0
48050,28569,51918,0
48033,28545,51887,0
48010,28516,51847,0
47984,28483,51802,0
47954,28446,51751,0
47919,28408,51695,0
47883,28372,51636,0
47846,28339,51576,0
47808,28307,51513,0
47767,28273,51447,0
47726,28236,51375,0
47685,28197,51299,0
47644,28157,51220,0
47601,28114,51139,0
47559,28069,51054,0
47517,28023,50966,0
47472,27978,50879,0
47428,27936,50799,0
47386,27898,50726,0
47349,27861,50657,0
47314,27826,50589,0
47277,27791,50523,0
47236,27756,50456,0
47192,27720,50386,0
47148,27681,50315,0
47103,27638,50244,0
47057,27596,50174,0
47011,27559,50106,0
46967,27526,50043,0
46930,27495,49987,0
46899,27466,49939,0
46875,27442,49895,0
46856,27425,49858,0
46843,27413,49829,0
46835,27407,49806,0
46831,27405,49786,0
46825,27405,49764,0
46815,27403,49745,0
46802,27400,49730,0
46790,27395,49717,0
46779,27389,49706,0
46770,27384,49700,0
46763,27378,49697,0
46758,27371,49692,0
46752,27364,49682,0
46746,27355,49666,0
46740,27346,49644,0
46734,27337,49621,0
46729,27328,49599,0
46723,27318,49576,0
46715,27307,49551,0
46702,27293,49523,0
46685,27277,49495,0
46669,27263,49470,0
46654,27251,49449,0
46639,27240,49432,0
46624,27229,49417,0
46610,27218,49404,0
46597,27210,49394,0
46586,27203,49384,0
46575,27192,49370,0
46562,27177,49349,0
46543,27161,49318,0
46520,27147,49282,0
46495,27132,49246,0
46471,27113,49209,0
46448,27089,49168,0
46426,27061,49127,0
46406,27033,49088,0
46389,27005,49049,0
46373,26980,49009,0
46356,26956,48966,0
46337,26932,48920,0
46316,26909,48874,0
46295,26886,48827,0
46271,26862,48782,0
46247,26839,48741,0
46226,26821,48711,0
46211,26813,48697,0
46210,26821,48710,0
46230,26852,48761,0
46279,26913,48861,0
46363,27009,49017,0
46484,27138,49234,0
46637,27299,49508,0
46817,27486,49830,0
47019,27691,50187,0
47238,27907,50571,0
47467,28131,50971,0
47703,28358,51380,0
47938,28583,51788,0
48168,28801,52181,0
48385,29003,52547,0
48584,29184,52880,0
48761,29340,53174,0
48913,29473,53425,0
49038,29585,53631,0
49139,29677,53795,0
49219,29750,53923,0
49278,29803,54018,0
49315,29836,54076,0
49331,29849,54101,0
49329,29842,54093,0
49309,29816,54056,0
49271,29777,53995,0
49219,29726,53914,0
49156,29662,53812,0
49079,29587,53692,0
48997,29503,53560,0
48910,29413,53420,0
48821,29321,53276,0
48728,29228,53134,0
48632,29137,52994,0
48538,29049,52854,0
48451,28966,52717,0
48371,28890,52587,0
48298,28822,52465,0
48231,28760,52352,0
48166,28702,52246,0
48106,28648,52144,0
48050,28595,52042,0
47999,28545,51938,0
47950,28497,51836,0
47903,28448,51738,0
47859,28403,51648,0
47821,28364,51570,0
47788,28330,51502,0
47764,28303,51442,0
47747,28284,51389,0
47734,28271,51347,0
47724,28260,51319,0
47720,28254,51305,0
47723,28256,51304,0
47731,28264,51314,0
47742,28274,51335,0
47758,28287,51365,0
47777,28306,51403,0
47799,28329,51448,0
47823,28354,51496,0
47850,28384,51547,0
47883,28418,51601,0
47917,28456,51658,0
47952,28493,51714,0
47987,28528,51767,0
48022,28559,51815,0
48052,28586,51854,0
48076,28606,51884,0
48091,28618,51906,0
48097,28626,51920,0
48093,28631,51923,0
48082,28630,51917,0
48067,28623,51900,0
48052,28613,51875,0
48037,28599,51848,0
48022,28583,51819,0
48008,28564,51783,0
47995,28543,51741,0
47982,28521,51697,0
47966,28494,51647,0
47946,28464,51592,0
47921,28429,51534,0
47893,28392,51474,0
47863,28354,51412,0
47830,28318,51349,0
47795,28282,51286,0
47758,28248,51224,0
47724,28214,51163,0
47688,28180,51097,0
47650,28146,51029,0
47613,28113,50960,0
47577,28081,50892,0
47543,28049,50826,0
47511,28014,50761,0
47481,27977,50698,0
47452,27938,50632,0
47421,27899,50560,0
47387,27861,50485,0
47350,27823,50411,0
47314,27784,50340,0
47279,27749,50270,0
47246,27716,50204,0
47214,27683,50143,0
47182,27651,50087,0
47149,27622,50034,0
47117,27594,49985,0
47086,27568,49940,0
47060,27544,49903,0
47040,27522,49870,0
47020,27501,49838,0
46999,27481,49805,0
46977,27462,49773,0
46954,27442,49741,0
46932,27423,49712,0
46913,27407,49688,0
46898,27395,49666,0
46889,27384,49648,0
46885,27375,49633,0
46881,27370,49618,0
46876,27367,49605,0
46871,27366,49591,0
46865,27362,49576,0
46856,27356,49561,0
46844,27347,49544,0
46832,27335,49526,0
46821,27322,49508,0
46810,27308,49490,0
46800,27293,49470,0
46789,27279,49451,0
46778,27263,49432,0
46768,27247,49412,0
46757,27233,49389,0
46745,27221,49367,0
46731,27210,49344,0
46717,27200,49318,0
46706,27191,49290,0
46696,27183,49260,0
46685,27174,49229,0
46673,27166,49200,0
46660,27161,49171,0
46645,27154,49142,0
46627,27142,49113,0
46610,27127,49081,0
46594,27109,49046,0
46576,27087,49011,0
46559,27064,48976,0
46541,27042,48939,0
46522,27022,48903,0
46502,27004,48870,0
46486,26987,48844,0
46474,26974,48823,0
46471,26969,48812,0
46478,26975,48817,0
46500,27001,48853,0
46545,27051,48930,0
46619,27128,49057,0
46725,27238,49241,0
46864,27382,49485,0
47032,27556,49781,0
47222,27751,50118,0
47427,27961,50490,0
47646,28182,50888,0
47876,28413,51305,0
48110,28649,51730,0
48342,28882,52149,0
48565,29099,52544,0
48772,29295,52903,0
48960,29469,53219,0
49123,29619,53488,0
49261,29745,53715,0
49372,29846,53901,0
49460,29925,54045,0
49528,29981,54151,0
49573,30017,54220,0
49597,30034,54255,0
49602,30034,54262,0
49591,30017,54244,0
49563,29988,54205,0
49520,29947,54147,0
49464,29894,54071,0
49397,29828,53979,0
49324,29753,53874,0
49251,29676,53761,0
49180,29602,53640,0
49112,29530,53514,0
49045,29460,53384,0
48978,29392,53252,0
48911,29325,53125,0
48845,29259,53003,0
48780,29193,52882,0
48715,29127,52764,0
48654,29066,52651,0
48595,29008,52545,0
48537,28952,52445,0
48481,28896,52353,0
48426,28841,52265,0
48372,28787,52179,0
48319,28735,52093,0
48269,28687,52005,0
48224,28642,51920,0
