green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2,Anomaly_ch0
12839,41462,29235,0,0,0,0,0
12738,41385,29103,0,0,0,0,0
12641,41312,28983,0,0,0,0,0
12549,41240,28871,0,0,0,0,0
12478,41176,28765,0,0,0,0,0
12422,41123,28667,0,0,0,0,0
12358,41068,28572,0,0,0,0,0
12282,41009,28471,0,0,0,0,0
12216,40955,28367,0,0,0,0,0
12160,40911,28270,0,0,0,0,0
12095,40866,28180,0,0,0,0,0
12029,40823,28097,0,0,0,0,0
11987,40796,28028,0,0,0,0,0
11973,40787,27979,0,0,0,0,0
11969,40786,27950,0,0,0,0,0
11979,40797,27934,0,0,0,0,0
12017,40826,27931,0,0,0,0,0
12060,40861,27939,0,0,0,0,0
12085,40885,27946,0,0,0,0,0
12098,40901,27943,0,0,0,0,0
12115,40915,27930,0,0,0,0,0
12125,40923,27914,0,0,0,0,0
12115,40914,27892,0,0,0,0,0
12097,40896,27860,0,0,0,0,0
12090,40880,27819,0,0,0,0,0
12078,40863,27775,0,0,0,0,0
12048,40838,27724,0,0,0,0,0
12015,40810,27663,0,0,0,0,0
11994,40790,27601,0,0,0,0,0
11974,40773,27546,0,0,0,0,0
11942,40748,27488,0,0,0,0,0
11906,40717,27418,0,0,0,0,0
11870,40686,27341,0,0,0,0,0
11817,40645,27262,0,0,0,0,0
11740,40589,27176,0,0,0,0,0
11664,40528,27081,0,0,0,0,0
11600,40471,26986,0,0,0,0,0
11538,40418,26900,0,0,0,0,0
11478,40371,26826,0,0,0,0,0
11437,40340,26762,0,0,0,0,0
11418,40326,26712,0,0,0,0,0
11403,40320,26683,0,0,0,0,0
11395,40324,26672,0,0,0,0,0
11426,40354,26686,0,0,0,0,0
11504,40417,26744,0,0,0,0,0
11611,40508,26862,0,0,0,0,0
11755,40630,27044,0,0,0,0,0
11968,40801,27297,0,0,0,0,0
12243,41020,27627,0,0,0,0,0
12551,41276,28032,0,0,0,0,0
12889,41559,28493,0,0,0,0,0
13271,41873,29000,0,0,0,0,0
13694,42215,29553,0,0,0,0,0
14133,42570,30144,0,0,0,0,0
14579,42931,30751,0,0,0,0,0
15040,43298,31362,0,0,0,0,0
15499,43660,31972,0,0,0,0,0
15924,43999,32566,0,0,0,0,0
16314,44314,33126,0,0,0,0,0
16688,44614,33647,0,0,0,0,0
17041,44898,34137,0,0,0,0,0
17361,45157,34594,0,0,0,0,0
17661,45398,35010,0,0,0,0,0
17956,45634,35389,0,0,0,0,0
18234,45859,35737,0,0,0,0,0
18478,46061,36053,0,0,0,0,0
18698,46240,36329,0,0,0,0,0
18907,46403,36568,0,0,0,0,0
19092,46543,36773,0,0,0,0,0
19236,46657,36941,0,0,0,0,0
19352,46751,37070,0,0,0,0,0
19455,46835,37176,0,0,0,0,0
19538,46905,37266,0,0,0,0,0
19593,46958,37339,0,0,0,0,0
19637,47002,37391,0,0,0,0,0
19685,47042,37432,0,0,0,0,0
19725,47072,37465,0,0,0,0,0
19746,47089,37490,0,0,0,0,0
19766,47102,37509,0,0,0,0,0
19788,47117,37531,0,0,0,0,0
19792,47124,37552,0,0,0,0,0
19775,47117,37563,0,0,0,0,0
19759,47105,37562,0,0,0,0,0
19748,47093,37557,0,0,0,0,0
19725,47075,37549,0,0,0,0,0
19689,47051,37535,0,0,0,0,0
19668,47036,37513,0,0,0,0,0
19665,47032,37496,0,0,0,0,0
19658,47025,37481,0,0,0,0,0
19643,47010,37459,0,0,0,0,0
19638,46999,37430,0,0,0,0,0
19635,46989,37396,0,0,0,0,0
19613,46969,37355,0,0,0,0,0
19572,46936,37296,0,0,0,0,0
19530,46897,37219,0,0,0,0,0
19490,46860,37133,0,0,0,0,0
19435,46819,37039,0,0,0,0,0
19375,46775,36933,0,0,0,0,0
19329,46737,36826,0,0,0,0,0
19289,46704,36729,0,0,0,0,0
19236,46664,36642,0,0,0,0,0
19181,46621,36556,0,0,0,0,0
19141,46585,36473,0,0,0,0,0
19104,46556,36400,0,0,0,0,0
19058,46521,36336,0,0,0,0,0
19016,46487,36275,0,0,0,0,0
18992,46464,36222,0,0,0,0,0
18971,46448,36184,0,0,0,0,0
18939,46427,36155,0,0,0,0,0
18912,46407,36129,0,0,0,0,0
18909,46400,36116,0,0,0,0,0
18916,46402,36118,0,0,0,0,0
18924,46408,36131,0,0,0,0,0
18952,46426,36154,0,0,0,0,0
19009,46468,36196,0,0,0,0,0
19071,46522,36257,0,0,0,0,0
19121,46570,36323,0,0,0,0,0
19168,46612,36379,0,0,0,0,0
19217,46653,36424,0,0,0,0,0
19248,46679,36456,0,0,0,0,0
19257,46684,36467,0,0,0,0,0
19267,46682,36461,0,0,0,0,0
19276,46680,36446,0,0,0,0,0
19263,46669,36422,0,0,0,0,0
19227,46645,36382,0,0,0,0,0
19191,46617,36330,0,0,0,0,0
19153,46583,36271,0,0,0,0,0
19090,46534,36200,0,0,0,0,0
19004,46466,36108,0,0,0,0,0
18918,46389,35994,0,0,0,0,0
18835,46312,35871,0,0,0,0,0
18736,46227,35743,0,0,0,0,0
18622,46132,35606,0,0,0,0,0
18520,46042,35466,0,0,0,0,0
18430,45965,35334,0,0,0,0,0
18331,45889,35208,0,0,0,0,0
18227,45810,35077,0,0,0,0,0
18141,45743,34948,0,0,0,0,0
18075,45695,34838,0,0,0,0,0
18010,45653,34747,0,0,0,0,0
17953,45616,34665,0,0,0,0,0
17917,45590,34591,0,0,0,0,0
17892,45566,34523,0,0,0,0,0
17855,45530,34452,0,0,0,0,0
17810,45486,34369,0,0,0,0,0
17771,45444,34281,0,0,0,0,0
17731,45403,34199,0,0,0,0,0
17677,45356,34117,0,0,0,0,0
17617,45304,34026,0,0,0,0,0
17564,45257,33930,0,0,0,0,0
17508,45210,33842,0,0,0,0,0
17437,45154,33753,0,0,0,0,0
17356,45091,33652,0,0,0,0,0
17277,45030,33545,0,0,0,0,0
17196,44968,33442,0,0,0,0,0
17105,44898,33334,0,0,0,0,0
17014,44823,33215,0,0,0,0,0
16933,44752,33099,0,0,0,0,0
16849,44682,32990,0,0,0,0,0
16749,44606,32882,0,0,0,0,0
16646,44527,32764,0,0,0,0,0
16551,44452,32644,0,0,0,0,0
16451,44376,32530,0,0,0,0,0
16344,44295,32414,0,0,0,0,0
16253,44221,32292,0,0,0,0,0
16186,44163,32184,0,0,0,0,0
16130,44118,32098,0,0,0,0,0
16078,44077,32022,0,0,0,0,0
16042,44047,31950,0,0,0,0,0
16019,44026,31887,0,0,0,0,0
15988,44002,31835,0,0,0,0,0
15943,43970,31780,0,0,0,0,0
15905,43938,31719,0,0,0,0,0
15876,43914,31663,0,0,0,0,0
15832,43884,31612,0,0,0,0,0
15774,43838,31549,0,0,0,0,0
15722,43786,31471,0,0,0,0,0
15670,43731,31386,0,0,0,0,0
15594,43664,31294,0,0,0,0,0
15494,43579,31180,0,0,0,0,0
15386,43486,31050,0,0,0,0,0
15273,43390,30918,0,0,0,0,0
15146,43291,30787,0,0,0,0,0
15015,43193,30653,0,0,0,0,0
14903,43110,30524,0,0,0,0,0
14808,43043,30412,0,0,0,0,0
14714,42979,30315,0,0,0,0,0
14629,42917,30224,0,0,0,0,0
14567,42870,30143,0,0,0,0,0
14524,42839,30076,0,0,0,0,0
14484,42811,30018,0,0,0,0,0
14448,42785,29958,0,0,0,0,0
14427,42764,29896,0,0,0,0,0
14410,42746,29841,0,0,0,0,0
14387,42724,29788,0,0,0,0,0
14363,42701,29733,0,0,0,0,0
14346,42684,29683,0,0,0,0,0
14324,42671,29642,0,0,0,0,0
14292,42652,29607,0,0,0,0,0
14267,42635,29577,0,0,0,0,0
14268,42633,29569,0,0,0,0,0
14290,42653,29602,0,0,0,0,0
14338,42698,29681,0,0,0,0,0
14435,42778,29811,0,0,0,0,0
14592,42903,30011,0,0,0,0,0
14795,43068,30294,0,0,0,0,0
15036,43268,30646,0,0,0,0,0
15329,43501,31051,0,0,0,0,0
15671,43769,31507,0,0,0,0,0
16040,44064,32010,0,0,0,0,0
16434,44379,32545,0,0,0,0,0
16862,44716,33096,0,0,0,0,0
17314,45077,33664,0,0,0,0,0
17761,45445,34244,0,0,0,0,0
18193,45806,34815,0,0,0,0,0
18617,46158,35364,0,0,0,0,0
19031,46497,35890,0,0,0,0,0
19410,46807,36380,0,0,0,0,0
19744,47077,36814,0,0,0,0,0
20044,47312,37187,0,0,0,0,0
20307,47517,37513,0,0,0,0,0
20516,47686,37791,0,0,0,0,0
20671,47813,38008,0,0,0,0,0
20787,47906,38166,0,0,0,0,0
20864,47969,38280,0,0,0,0,0
20890,47997,38357,0,0,0,0,0
20879,47990,38389,0,0,0,0,0
20854,47965,38383,0,0,0,0,0
20817,47926,38355,0,0,0,0,0
20752,47868,38305,0,0,0,0,0
20662,47789,38228,0,0,0,0,0
20565,47701,38135,0,0,0,0,0
20463,47612,38043,0,0,0,0,0
20355,47523,37953,0,0,0,0,0
20257,47440,37858,0,0,0,0,0
20183,47376,37772,0,0,0,0,0
20127,47332,37719,0,0,0,0,0
20082,47299,37694,0,0,0,0,0
20052,47274,37674,0,0,0,0,0
20040,47262,37657,0,0,0,0,0
20030,47256,37650,0,0,0,0,0
20005,47242,37637,0,0,0,0,0
19975,47220,37605,0,0,0,0,0
19947,47194,37557,0,0,0,0,0
19901,47154,37498,0,0,0,0,0
19823,47094,37419,0,0,0,0,0
19727,47017,37311,0,0,0,0,0
19622,46929,37187,0,0,0,0,0
19495,46831,37055,0,0,0,0,0
19349,46723,36906,0,0,0,0,0
19207,46613,36736,0,0,0,0,0
19080,46510,36563,0,0,0,0,0
18950,46409,36395,0,0,0,0,0
18813,46304,36223,0,0,0,0,0
18687,46201,36046,0,0,0,0,0
18575,46101,35875,0,0,0,0,0
18459,45999,35714,0,0,0,0,0
18338,45897,35558,0,0,0,0,0
18234,45807,35412,0,0,0,0,0
18158,45740,35295,0,0,0,0,0
18101,45694,35213,0,0,0,0,0
18068,45669,35163,0,0,0,0,0
18082,45677,35146,0,0,0,0,0
18141,45725,35176,0,0,0,0,0
18232,45806,35254,0,0,0,0,0
18354,45912,35366,0,0,0,0,0
18514,46045,35503,0,0,0,0,0
18698,46199,35665,0,0,0,0,0
18878,46353,35833,0,0,0,0,0
19049,46495,35984,0,0,0,0,0
19216,46623,36113,0,0,0,0,0
19361,46731,36227,0,0,0,0,0
19460,46806,36320,0,0,0,0,0
19513,46845,36377,0,0,0,0,0
19535,46857,36401,0,0,0,0,0
19527,46845,36404,0,0,0,0,0
19484,46809,36382,0,0,0,0,0
19423,46758,36329,0,0,0,0,0
19364,46707,36261,0,0,0,0,0
19302,46658,36197,0,0,0,0,0
19233,46605,36133,0,0,0,0,0
19171,46553,36058,0,0,0,0,0
19127,46512,35982,0,0,0,0,0
19088,46478,35917,0,0,0,0,0
19038,46443,35852,0,0,0,0,0
18988,46405,35774,0,0,0,0,0
18948,46369,35690,0,0,0,0,0
18904,46334,35609,0,0,0,0,0
18852,46299,35521,0,0,0,0,0
18812,46265,35423,0,0,0,0,0
18787,46238,35332,0,0,0,0,0
18757,46209,35256,0,0,0,0,0
18712,46171,35181,0,0,0,0,0
18666,46131,35097,0,0,0,0,0
18620,46094,35009,0,0,0,0,0
18558,46052,34914,0,0,0,0,0
18480,45995,34805,0,0,0,0,0
18406,45927,34684,0,0,0,0,0
18337,45861,34570,0,0,0,0,0
18254,45790,34464,0,0,0,0,0
18158,45709,34351,0,0,0,0,0
18068,45627,34232,0,0,0,0,0
17986,45556,34122,0,0,0,0,0
17903,45491,34028,0,0,0,0,0
17823,45429,33937,0,0,0,0,0
17763,45378,33846,0,0,0,0,0
17726,45343,33769,0,0,0,0,0
17693,45317,33705,0,0,0,0,0
17661,45294,33642,0,0,0,0,0
17639,45279,33580,0,0,0,0,0
17619,45269,33527,0,0,0,0,0
17582,45252,33476,0,0,0,0,0
17530,45223,33411,0,0,0,0,0
17481,45186,33334,0,0,0,0,0
17433,45144,33259,0,0,0,0,0
17376,45093,33183,0,0,0,0,0
17317,45040,33098,0,0,0,0,0
17273,44996,33017,0,0,0,0,0
17235,44959,32949,0,0,0,0,0
17185,44914,32882,0,0,0,0,0
17124,44859,32798,0,0,0,0,0
17061,44802,32704,0,0,0,0,0
16992,44744,32613,0,0,0,0,0
16909,44678,32519,0,0,0,0,0
16823,44611,32416,0,0,0,0,0
16751,44554,32318,0,0,0,0,0
16684,44503,32237,0,0,0,0,0
16611,44451,32163,0,0,0,0,0
16548,44404,32086,0,0,0,0,0
16507,44372,32018,0,0,0,0,0
16481,44356,31969,0,0,0,0,0
16469,44352,31938,0,0,0,0,0
16489,44369,31918,0,0,0,0,0
16544,44412,31918,0,0,0,0,0
16610,44468,31940,0,0,0,0,0
16674,44523,31967,0,0,0,0,0
16739,44576,31989,0,0,0,0,0
16794,44619,32004,0,0,0,0,0
16816,44637,32004,0,0,0,0,0
16794,44623,31972,0,0,0,0,0
16738,44578,31905,0,0,0,0,0
16650,44505,31816,0,0,0,0,0
16517,44397,31700,0,0,0,0,0
16343,44257,31546,0,0,0,0,0
16154,44104,31365,0,0,0,0,0
15964,43950,31180,0,0,0,0,0
15769,43797,30996,0,0,0,0,0
15580,43649,30810,0,0,0,0,0
15419,43517,30632,0,0,0,0,0
15296,43413,30484,0,0,0,0,0
15198,43336,30368,0,0,0,0,0
15126,43280,30269,0,0,0,0,0
15089,43245,30186,0,0,0,0,0
15068,43223,30123,0,0,0,0,0
15038,43198,30064,0,0,0,0,0
14998,43163,29991,0,0,0,0,0
14954,43120,29899,0,0,0,0,0
14894,43065,29798,0,0,0,0,0
14810,42989,29691,0,0,0,0,0
14714,42904,29576,0,0,0,0,0
14633,42834,29474,0,0,0,0,0
14575,42791,29414,0,0,0,0,0
14541,42776,29401,0,0,0,0,0
14548,42793,29435,0,0,0,0,0
14616,42857,29536,0,0,0,0,0
14738,42971,29723,0,0,0,0,0
14908,43129,29986,0,0,0,0,0
15136,43329,30310,0,0,0,0,0
15429,43576,30703,0,0,0,0,0
15770,43862,31171,0,0,0,0,0
16146,44176,31697,0,0,0,0,0
16558,44515,32260,0,0,0,0,0
16998,44876,32854,0,0,0,0,0
17437,45242,33471,0,0,0,0,0
17857,45597,34080,0,0,0,0,0
18261,45933,34660,0,0,0,0,0
18647,46245,35204,0,0,0,0,0
18987,46517,35702,0,0,0,0,0
19266,46738,36138,0,0,0,0,0
19494,46916,36506,0,0,0,0,0
19674,47054,36816,0,0,0,0,0
19794,47148,37072,0,0,0,0,0
19857,47198,37260,0,0,0,0,0
19886,47219,37386,0,0,0,0,0
19889,47218,37471,0,0,0,0,0
19856,47192,37522,0,0,0,0,0
19793,47145,37537,0,0,0,0,0
19727,47093,37523,0,0,0,0,0
19669,47044,37503,0,0,0,0,0
19609,46999,37481,0,0,0,0,0
19550,46957,37449,0,0,0,0,0
19506,46923,37413,0,0,0,0,0
19477,46901,37391,0,0,0,0,0
19448,46887,37381,0,0,0,0,0
19421,46878,37368,0,0,0,0,0
19403,46868,37351,0,0,0,0,0
19386,46855,37339,0,0,0,0,0
19356,46832,37324,0,0,0,0,0
19315,46800,37293,0,0,0,0,0
19274,46768,37257,0,0,0,0,0
19230,46739,37231,0,0,0,0,0
19176,46706,37210,0,0,0,0,0
19123,46670,37181,0,0,0,0,0
19089,46643,37156,0,0,0,0,0
19067,46629,37145,0,0,0,0,0
19041,46615,37137,0,0,0,0,0
19015,46596,37116,0,0,0,0,0
18999,46578,37088,0,0,0,0,0
18978,46561,37061,0,0,0,0,0
18940,46535,37026,0,0,0,0,0
18891,46498,36968,0,0,0,0,0
18839,46455,36895,0,0,0,0,0
18776,46404,36817,0,0,0,0,0
18699,46342,36727,0,0,0,0,0
18619,46276,36620,0,0,0,0,0
18544,46212,36505,0,0,0,0,0
18462,46145,36389,0,0,0,0,0
18372,46071,36265,0,0,0,0,0
18292,45999,36134,0,0,0,0,0
18230,45938,36012,0,0,0,0,0
18168,45884,35910,0,0,0,0,0
18103,45828,35810,0,0,0,0,0
18048,45776,35711,0,0,0,0,0
18008,45736,35626,0,0,0,0,0
17964,45703,35556,0,0,0,0,0
17921,45676,35493,0,0,0,0,0
17897,45663,35439,0,0,0,0,0
17897,45668,35408,0,0,0,0,0
17906,45687,35403,0,0,0,0,0
17924,45715,35409,0,0,0,0,0
17964,45759,35430,0,0,0,0,0
18022,45818,35477,0,0,0,0,0
18085,45881,35540,0,0,0,0,0
18152,45943,35601,0,0,0,0,0
18234,46010,35663,0,0,0,0,0
18327,46083,35735,0,0,0,0,0
18409,46146,35810,0,0,0,0,0
18472,46193,35868,0,0,0,0,0
18524,46227,35906,0,0,0,0,0
18556,46250,35931,0,0,0,0,0
18556,46249,35936,0,0,0,0,0
18531,46228,35911,0,0,0,0,0
18492,46198,35865,0,0,0,0,0
18439,46162,35813,0,0,0,0,0
18368,46109,35747,0,0,0,0,0
18289,46045,35655,0,0,0,0,0
18217,45979,35550,0,0,0,0,0
18143,45913,35447,0,0,0,0,0
18055,45838,35339,0,0,0,0,0
17958,45752,35212,0,0,0,0,0
17861,45665,35079,0,0,0,0,0
17754,45575,34950,0,0,0,0,0
17629,45475,34815,0,0,0,0,0
17496,45365,34662,0,0,0,0,0
17366,45253,34499,0,0,0,0,0
17229,45138,34336,0,0,0,0,0
17083,45019,34167,0,0,0,0,0
16946,44902,33987,0,0,0,0,0
16825,44799,33817,0,0,0,0,0
16706,44706,33664,0,0,0,0,0
16582,44615,33519,0,0,0,0,0
16473,44532,33377,0,0,0,0,0
16381,44461,33251,0,0,0,0,0
16290,44392,33140,0,0,0,0,0
16195,44319,33024,0,0,0,0,0
16114,44251,32902,0,0,0,0,0
16052,44201,32796,0,0,0,0,0
15994,44161,32710,0,0,0,0,0
15938,44120,32625,0,0,0,0,0
15900,44082,32542,0,0,0,0,0
15877,44055,32474,0,0,0,0,0
15847,44031,32417,0,0,0,0,0
15805,43999,32349,0,0,0,0,0
15762,43961,32269,0,0,0,0,0
15717,43921,32190,0,0,0,0,0
15658,43873,32111,0,0,0,0,0
15588,43815,32017,0,0,0,0,0
15523,43757,31916,0,0,0,0,0
15467,43709,31826,0,0,0,0,0
15410,43662,31750,0,0,0,0,0
15356,43616,31672,0,0,0,0,0
15317,43581,31596,0,0,0,0,0
15285,43557,31536,0,0,0,0,0
15246,43532,31481,0,0,0,0,0
15205,43502,31419,0,0,0,0,0
15173,43476,31356,0,0,0,0,0
15146,43456,31307,0,0,0,0,0
15110,43435,31261,0,0,0,0,0
15072,43408,31200,0,0,0,0,0
15041,43379,31134,0,0,0,0,0
15007,43351,31077,0,0,0,0,0
14958,43317,31019,0,0,0,0,0
14908,43281,30947,0,0,0,0,0
14866,43251,30874,0,0,0,0,0
14828,43225,30810,0,0,0,0,0
14785,43194,30748,0,0,0,0,0
14750,43163,30681,0,0,0,0,0
14727,43137,30619,0,0,0,0,0
14698,43112,30569,0,0,0,0,0
14656,43081,30518,0,0,0,0,0
14614,43044,30458,0,0,0,0,0
14571,43003,30394,0,0,0,0,0
14511,42954,30328,0,0,0,0,0
14432,42890,30246,0,0,0,0,0
14350,42816,30144,0,0,0,0,0
14273,42742,30042,0,0,0,0,0
14187,42666,29943,0,0,0,0,0
14094,42590,29838,0,0,0,0,0
14012,42521,29727,0,0,0,0,0
13944,42467,29631,0,0,0,0,0
13878,42422,29551,0,0,0,0,0
13816,42380,29475,0,0,0,0,0
13775,42347,29401,0,0,0,0,0
13746,42321,29338,0,0,0,0,0
13707,42291,29282,0,0,0,0,0
13658,42255,29215,0,0,0,0,0
13612,42218,29140,0,0,0,0,0
13567,42182,29071,0,0,0,0,0
13516,42143,29006,0,0,0,0,0
13467,42107,28935,0,0,0,0,0
13439,42082,28865,0,0,0,0,0
13429,42067,28815,0,0,0,0,0
13421,42053,28779,0,0,0,0,0
13417,42040,28740,0,0,0,0,0
13426,42039,28702,0,0,0,0,0
13437,42048,28677,0,0,0,0,0
13435,42054,28654,0,0,0,0,0
13422,42050,28614,0,0,0,0,0
13405,42041,28562,0,0,0,0,0
13374,42022,28508,0,0,0,0,0
13315,41981,28443,0,0,0,0,0
13240,41916,28349,0,0,0,0,0
13162,41840,28239,0,0,0,0,0
13071,41758,28129,0,0,0,0,0
12961,41670,28017,0,0,0,0,0
12851,41580,27901,0,0,0,0,0
12758,41505,27805,0,0,0,0,0
12685,41453,27756,0,0,0,0,0
12640,41429,27755,0,0,0,0,0
12647,41444,27809,0,0,0,0,0
12725,41511,27941,0,0,0,0,0
12863,41628,28161,0,0,0,0,0
13055,41786,28457,0,0,0,0,0
13314,41993,28826,0,0,0,0,0
13635,42257,29280,0,0,0,0,0
14001,42568,29812,0,0,0,0,0
14404,42911,30397,0,0,0,0,0
14852,43283,31017,0,0,0,0,0
15338,43681,31670,0,0,0,0,0
15831,44086,32337,0,0,0,0,0
16317,44487,32992,0,0,0,0,0
16800,44879,33621,0,0,0,0,0
17266,45252,34222,0,0,0,0,0
17686,45590,34779,0,0,0,0,0
18049,45880,35272,0,0,0,0,0
18365,46126,35698,0,0,0,0,0
18631,46334,36069,0,0,0,0,0
18839,46499,36383,0,0,0,0,0
18999,46625,36631,0,0,0,0,0
19134,46728,36827,0,0,0,0,0
19252,46820,36995,0,0,0,0,0
19347,46896,37142,0,0,0,0,0
19428,46960,37259,0,0,0,0,0
19509,47027,37360,0,0,0,0,0
19590,47099,37464,0,0,0,0,0
19660,47165,37561,0,0,0,0,0
19720,47217,37634,0,0,0,0,0
19782,47265,37689,0,0,0,0,0
19839,47310,37740,0,0,0,0,0
19881,47346,37781,0,0,0,0,0
19914,47371,37804,0,0,0,0,0
19950,47394,37824,0,0,0,0,0
19981,47416,37858,0,0,0,0,0
19996,47430,37898,0,0,0,0,0
20008,47437,37928,0,0,0,0,0
20026,47449,37953,0,0,0,0,0
20041,47466,37984,0,0,0,0,0
20047,47482,38013,0,0,0,0,0
20059,47499,38034,0,0,0,0,0
20085,47524,38059,0,0,0,0,0
20112,47552,38092,0,0,0,0,0
20130,47571,38119,0,0,0,0,0
20151,47584,38133,0,0,0,0,0
20175,47597,38142,0,0,0,0,0
20186,47607,38147,0,0,0,0,0
20182,47604,38136,0,0,0,0,0
20176,47595,38109,0,0,0,0,0
20177,47590,38078,0,0,0,0,0
20170,47586,38043,0,0,0,0,0
20155,47578,37991,0,0,0,0,0
20148,47576,37927,0,0,0,0,0
20151,47578,37868,0,0,0,0,0
20146,47573,37813,0,0,0,0,0
20131,47552,37744,0,0,0,0,0
20116,47525,37660,0,0,0,0,0
20103,47501,37582,0,0,0,0,0
20081,47474,37514,0,0,0,0,0
20054,47448,37446,0,0,0,0,0
20040,47436,37385,0,0,0,0,0
20044,47438,37348,0,0,0,0,0
20049,47442,37331,0,0,0,0,0
20049,47443,37311,0,0,0,0,0
20053,47443,37288,0,0,0,0,0
20057,47443,37275,0,0,0,0,0
20052,47438,37266,0,0,0,0,0
20040,47427,37246,0,0,0,0,0
20039,47420,37225,0,0,0,0,0
20047,47423,37220,0,0,0,0,0
20052,47425,37224,0,0,0,0,0
20058,47426,37223,0,0,0,0,0
20074,47432,37227,0,0,0,0,0
20093,47445,37245,0,0,0,0,0
20105,47457,37265,0,0,0,0,0
20120,47469,37272,0,0,0,0,0
20149,47487,37271,0,0,0,0,0
20178,47506,37273,0,0,0,0,0
20193,47517,37267,0,0,0,0,0
20203,47521,37242,0,0,0,0,0
20214,47525,37212,0,0,0,0,0
20214,47520,37187,0,0,0,0,0
20191,47499,37152,0,0,0,0,0
20158,47468,37096,0,0,0,0,0
20116,47429,37027,0,0,0,0,0
20054,47378,36953,0,0,0,0,0
19973,47308,36862,0,0,0,0,0
19891,47229,36751,0,0,0,0,0
19813,47152,36635,0,0,0,0,0
19724,47073,36523,0,0,0,0,0
19624,46989,36403,0,0,0,0,0
19537,46912,36278,0,0,0,0,0
19463,46845,36163,0,0,0,0,0
19385,46782,36059,0,0,0,0,0
19301,46718,35953,0,0,0,0,0
19225,46657,35840,0,0,0,0,0
19157,46603,35730,0,0,0,0,0
19080,46545,35620,0,0,0,0,0
18993,46479,35499,0,0,0,0,0
18913,46411,35374,0,0,0,0,0
18840,46348,35261,0,0,0,0,0
18764,46283,35159,0,0,0,0,0
18677,46210,35047,0,0,0,0,0
18590,46134,34925,0,0,0,0,0
18502,46061,34809,0,0,0,0,0
18405,45986,34696,0,0,0,0,0
18302,45904,34571,0,0,0,0,0
18203,45820,34435,0,0,0,0,0
18103,45735,34304,0,0,0,0,0
17990,45639,34170,0,0,0,0,0
17864,45533,34018,0,0,0,0,0
17739,45427,33862,0,0,0,0,0
17615,45328,33717,0,0,0,0,0
17482,45229,33580,0,0,0,0,0
17351,45131,33438,0,0,0,0,0
17231,45037,33295,0,0,0,0,0
17112,44945,33161,0,0,0,0,0
16986,44848,33027,0,0,0,0,0
16868,44751,32885,0,0,0,0,0
16766,44662,32748,0,0,0,0,0
16672,44579,32625,0,0,0,0,0
16577,44501,32510,0,0,0,0,0
16494,44432,32393,0,0,0,0,0
16428,44378,32289,0,0,0,0,0
16367,44334,32207,0,0,0,0,0
16305,44291,32132,0,0,0,0,0
16256,44253,32055,0,0,0,0,0
16223,44222,31986,0,0,0,0,0
16182,44192,31924,0,0,0,0,0
16131,44151,31858,0,0,0,0,0
16083,44105,31784,0,0,0,0,0
16044,44062,31714,0,0,0,0,0
15999,44022,31653,0,0,0,0,0
15939,43975,31584,0,0,0,0,0
15877,43924,31503,0,0,0,0,0
15814,43870,31417,0,0,0,0,0
15732,43807,31327,0,0,0,0,0
15627,43729,31216,0,0,0,0,0
15516,43642,31086,0,0,0,0,0
15409,43556,30958,0,0,0,0,0
15299,43466,30838,0,0,0,0,0
15179,43367,30713,0,0,0,0,0
15061,43268,30582,0,0,0,0,0
14947,43177,30457,0,0,0,0,0
14830,43088,30338,0,0,0,0,0
14718,43000,30215,0,0,0,0,0
14627,42924,30094,0,0,0,0,0
14556,42866,29993,0,0,0,0,0
14492,42818,29911,0,0,0,0,0
14437,42777,29833,0,0,0,0,0
14406,42750,29764,0,0,0,0,0
14387,42736,29711,0,0,0,0,0
14362,42717,29663,0,0,0,0,0
14328,42682,29597,0,0,0,0,0
14289,42641,29517,0,0,0,0,0
14237,42595,29437,0,0,0,0,0
14162,42539,29355,0,0,0,0,0
14074,42471,29255,0,0,0,0,0
13990,42402,29146,0,0,0,0,0
13905,42332,29043,0,0,0,0,0
13817,42265,28945,0,0,0,0,0
13738,42205,28847,0,0,0,0,0
13674,42160,28756,0,0,0,0,0
13611,42119,28676,0,0,0,0,0
13540,42072,28595,0,0,0,0,0
13470,42021,28503,0,0,0,0,0
13406,41968,28408,0,0,0,0,0
13338,41913,28314,0,0,0,0,0
13263,41851,28213,0,0,0,0,0
13197,41791,28102,0,0,0,0,0
13147,41743,28003,0,0,0,0,0
13102,41707,27926,0,0,0,0,0
13058,41677,27860,0,0,0,0,0
13033,41663,27804,0,0,0,0,0
13031,41666,27769,0,0,0,0,0
13034,41676,27751,0,0,0,0,0
13036,41688,27730,0,0,0,0,0
13047,41699,27699,0,0,0,0,0
13068,41715,27675,0,0,0,0,0
13085,41733,27666,0,0,0,0,0
13104,41751,27668,0,0,0,0,0
13147,41784,27697,0,0,0,0,0
13223,41845,27775,0,0,0,0,0
13330,41935,27911,0,0,0,0,0
13480,42059,28103,0,0,0,0,0
13692,42230,28364,0,0,0,0,0
13967,42454,28711,0,0,0,0,0
14292,42725,29139,0,0,0,0,0
14669,43037,29630,0,0,0,0,0
15104,43392,30179,0,0,0,0,0
15582,43778,30786,0,0,0,0,0
16075,44176,31429,0,0,0,0,0
16575,44578,32081,0,0,0,0,0
17081,44986,32740,0,0,0,0,0
17577,45387,33402,0,0,0,0,0
