green_channel,red_channel,ir_channel,Anomaly_ch2
31829,53475,20713,0
32346,53943,21551,0
32842,54389,22352,0
33307,54807,23104,0
33736,55188,23799,0
34121,55524,24424,0
34460,55816,24973,0
34756,56068,25454,0
35009,56286,25868,0
35219,56469,26218,0
35387,56620,26509,0
35522,56742,26752,0
35628,56836,26953,0
35710,56908,27112,0
35775,56962,27234,0
35830,57004,27330,0
35874,57038,27404,0
35904,57061,27456,0
35922,57077,27489,0
35935,57086,27508,0
35944,57088,27515,0
35948,57083,27509,0
35951,57074,27498,0
35954,57064,27486,0
35953,57049,27466,0
35944,57027,27436,0
35933,57002,27399,0
35916,56975,27358,0
35890,56943,27310,0
35856,56904,27249,0
35817,56861,27178,0
35773,56814,27100,0
35722,56764,27013,0
35665,56709,26915,0
35604,56650,26811,0
35540,56584,26702,0
35472,56516,26587,0
35401,56448,26468,0
35333,56385,26348,0
35269,56325,26233,0
35206,56271,26127,0
35145,56222,26031,0
35094,56182,25948,0
35060,56148,25878,0
35034,56121,25820,0
35012,56098,25772,0
34998,56081,25735,0
34990,56071,25708,0
34987,56065,25690,0
34985,56063,25677,0
34981,56062,25670,0
34975,56061,25667,0
34967,56058,25664,0
34959,56055,25658,0
34951,56051,25648,0
34942,56040,25630,0
34929,56021,25602,0
34910,55996,25562,0
34884,55967,25508,0
34852,55931,25443,0
34810,55886,25367,0
34764,55837,25280,0
34714,55788,25187,0
34658,55736,25089,0
34597,55679,24983,0
34530,55619,24872,0
34461,55555,24757,0
34389,55488,24639,0
34314,55416,24515,0
34241,55342,24390,0
34166,55269,24268,0
34087,55198,24142,0
34002,55122,24009,0
33916,55043,23869,0
33832,54963,23730,0
33748,54883,23590,0
33664,54801,23445,0
33581,54720,23297,0
33500,54637,23151,0
33416,54551,23003,0
33322,54465,22848,0
33224,54381,22687,0
33125,54297,22526,0
33027,54212,22365,0
32929,54127,22202,0
32832,54044,22042,0
32736,53961,21887,0
32640,53879,21732,0
32545,53795,21575,0
32452,53710,21420,0
32364,53628,21271,0
32281,53549,21124,0
32200,53472,20976,0
32121,53396,20832,0
32043,53320,20692,0
31967,53242,20551,0
31892,53162,20411,0
31816,53085,20273,0
31737,53014,20138,0
31660,52947,20005,0
31589,52883,19872,0
31517,52819,19741,0
31442,52750,19612,0
31364,52680,19481,0
31283,52608,19345,0
31201,52533,19209,0
31116,52455,19080,0
31033,52380,18956,0
30957,52313,18833,0
30889,52249,18709,0
30823,52186,18582,0
30755,52122,18455,0
30687,52059,18333,0
30620,51997,18218,0
30555,51937,18110,0
30492,51878,18004,0
30430,51823,17901,0
30369,51770,17798,0
30308,51714,17695,0
30245,51657,17589,0
30180,51602,17482,0
30113,51548,17375,0
30045,51493,17269,0
29980,51436,17165,0
29919,51378,17063,0
29857,51318,16961,0
29789,51255,16854,0
29714,51185,16737,0
29636,51112,16614,0
29560,51039,16486,0
29488,50970,16358,0
29426,50914,16245,0
29389,50882,16174,0
29392,50886,16178,0
29454,50949,16291,0
29598,51093,16546,0
29841,51329,16959,0
30176,51650,17528,0
30592,52044,18229,0
31073,52495,19030,0
31601,52986,19899,0
32149,53492,20796,0
32695,53992,21684,0
33221,54470,22534,0
33719,54919,23335,0
34176,55332,24072,0
34583,55699,24730,0
34938,56017,25306,0
35240,56286,25804,0
35491,56508,26229,0
35697,56684,26582,0
35864,56821,26870,0
35995,56928,27104,0
36094,57009,27288,0
36162,57066,27423,0
36207,57104,27519,0
36238,57125,27584,0
36254,57135,27626,0
36258,57135,27647,0
36255,57130,27654,0
36249,57120,27651,0
36238,57106,27638,0
36221,57090,27616,0
36199,57072,27586,0
36175,57052,27549,0
36150,57024,27504,0
36125,56991,27454,0
36095,56956,27397,0
36059,56921,27332,0
36017,56882,27257,0
35970,56836,27169,0
35922,56786,27072,0
35870,56729,26970,0
35813,56665,26858,0
35751,56596,26737,0
35684,56523,26609,0
35612,56451,26483,0
35535,56380,26357,0
35461,56313,26231,0
35394,56252,26111,0
35336,56199,26000,0
35286,56151,25899,0
35247,56111,25810,0
35218,56079,25739,0
35195,56052,25687,0
35177,56035,25651,0
35165,56028,25627,0
35161,56029,25617,0
35166,56034,25619,0
35176,56040,25623,0
35190,56050,25627,0
35207,56063,25633,0
35219,56072,25636,0
35225,56073,25633,0
35225,56068,25626,0
35220,56059,25614,0
35208,56046,25592,0
35188,56027,25556,0
35159,56004,25508,0
35124,55977,25453,0
35082,55941,25390,0
35035,55899,25317,0
34987,55858,25237,0
34936,55813,25152,0
34877,55761,25058,0
34811,55702,24951,0
34740,55640,24838,0
34671,55575,24724,0
34602,55509,24610,0
34532,55443,24490,0
34463,55379,24367,0
34392,55313,24243,0
34313,55239,24111,0
34231,55160,23969,0
34145,55080,23825,0
34056,55001,23683,0
33965,54920,23538,0
33877,54841,23390,0
33794,54766,23243,0
33717,54691,23100,0
33641,54613,22960,0
33567,54535,22823,0
33497,54460,22689,0
33427,54389,22554,0
33350,54318,22417,0
33267,54246,22276,0
33179,54170,22136,0
33087,54087,21994,0
32992,54000,21847,0
32897,53913,21695,0
32805,53830,21540,0
32714,53745,21380,0
32619,53655,21215,0
32519,53562,21048,0
32417,53468,20880,0
32310,53371,20712,0
32203,53273,20543,0
32098,53177,20378,0
31995,53082,20218,0
31893,52991,20063,0
31791,52906,19911,0
31691,52826,19760,0
31594,52746,19609,0
31496,52660,19459,0
31400,52572,19310,0
31310,52489,19163,0
31226,52413,19020,0
31142,52342,18880,0
31060,52268,18742,0
30981,52193,18610,0
30905,52121,18484,0
30827,52050,18359,0
30752,51980,18236,0
30684,51915,18118,0
30617,51854,18005,0
30549,51792,17892,0
30480,51730,17778,0
30411,51671,17666,0
30342,51611,17555,0
30271,51548,17440,0
30196,51484,17322,0
30122,51422,17205,0
30045,51361,17090,0
29965,51298,16974,0
29888,51234,16857,0
29814,51170,16742,0
29743,51104,16629,0
29671,51036,16513,0
29598,50964,16391,0
29523,50886,16263,0
29440,50800,16126,0
29350,50708,15981,0
29260,50618,15832,0
29169,50529,15682,0
29077,50442,15534,0
28987,50363,15393,0
28913,50305,15277,0
28875,50279,15212,0
28892,50297,15230,0
28981,50379,15366,0
29164,50548,15661,0
29454,50818,16142,0
29848,51190,16800,0
30328,51647,17600,0
30869,52164,18499,0
31447,52713,19455,0
32035,53268,20426,0
32613,53809,21374,0
33160,54320,22271,0
33664,54787,23098,0
34119,55206,23842,0
34521,55572,24493,0
34868,55883,25054,0
35159,56142,25531,0
35393,56350,25925,0
35575,56508,26240,0
35712,56624,26487,0
35809,56706,26674,0
35870,56759,26803,0
35901,56788,26885,0
35910,56795,26931,0
35902,56785,26945,0
35879,56761,26929,0
35847,56729,26894,0
35810,56692,26851,0
35768,56652,26800,0
35723,56609,26737,0
35677,56567,26663,0
35631,56523,26584,0
35582,56475,26500,0
35527,56419,26406,0
35466,56358,26303,0
35402,56294,26198,0
35331,56228,26088,0
35250,56156,25966,0
35162,56080,25831,0
35071,55996,25686,0
34975,55904,25529,0
34871,55800,25359,0
34761,55690,25177,0
34651,55581,24992,0
34543,55478,24806,0
34440,55384,24625,0
34347,55304,24458,0
34266,55235,24312,0
34198,55174,24188,0
34142,55121,24086,0
34099,55081,24010,0
34066,55054,23957,0
34043,55037,23919,0
34027,55027,23894,0
34019,55024,23882,0
34018,55027,23883,0
34023,55033,23892,0
34030,55041,23902,0
34036,55048,23914,0
34040,55050,23921,0
34040,55044,23919,0
34036,55035,23905,0
34028,55021,23883,0
34013,55004,23856,0
33993,54982,23822,0
33969,54957,23777,0
33939,54926,23721,0
33900,54888,23655,0
33854,54843,23576,0
33801,54792,23486,0
33742,54736,23387,0
33677,54676,23279,0
33604,54609,23160,0
33523,54536,23028,0
33435,54460,22892,0
33343,54382,22750,0
33245,54299,22598,0
33141,54210,22438,0
33034,54119,22273,0
32926,54025,22107,0
32817,53930,21940,0
32708,53835,21769,0
32600,53738,21593,0
32493,53639,21413,0
32386,53541,21232,0
32283,53446,21056,0
32177,53352,20884,0
32067,53256,20710,0
31960,53161,20534,0
31859,53067,20361,0
31762,52974,20190,0
31664,52880,20016,0
31564,52782,19836,0
31465,52685,19658,0
31368,52590,19488,0
31269,52496,19324,0
31166,52403,19165,0
31064,52313,19010,0
30965,52228,18859,0
30867,52143,18709,0
30767,52059,18558,0
30671,51977,18411,0
30579,51899,18266,0
30490,51820,18121,0
30402,51736,17976,0
30319,51654,17838,0
30239,51576,17706,0
30158,51498,17575,0
30081,51423,17444,0
30007,51351,17316,0
29930,51279,17187,0
29847,51204,17052,0
29763,51129,16913,0
29681,51056,16778,0
29600,50984,16648,0
29519,50909,16518,0
29441,50836,16387,0
29366,50767,16260,0
29293,50701,16137,0
29219,50632,16009,0
29142,50561,15877,0
29064,50491,15743,0
28987,50426,15606,0
28908,50361,15467,0
28824,50290,15329,0
28737,50216,15196,0
28650,50142,15064,0
28561,50065,14930,0
28470,49987,14795,0
28379,49907,14657,0
28288,49826,14512,0
28199,49745,14363,0
28115,49666,14214,0
28032,49589,14066,0
27947,49513,13916,0
27861,49437,13769,0
27784,49369,13636,0
27725,49318,13535,0
27693,49292,13485,0
27706,49310,13513,0
27794,49395,13662,0
27982,49571,13978,0
28280,49852,14485,0
28685,50236,15175,0
29181,50709,16023,0
29741,51245,16982,0
30336,51813,17997,0
30942,52387,19020,0
31537,52945,20013,0
32100,53471,20949,0
32622,53955,21805,0
33095,54389,22569,0
33512,54766,23237,0
33869,55085,23806,0
34167,55348,24278,0
34409,55560,24657,0
34600,55723,24952,0
34738,55842,25176,0
34831,55921,25334,0
34892,55969,25434,0
34930,55993,25489,0
34945,55996,25509,0
34937,55979,25494,0
34912,55949,25451,0
34873,55910,25389,0
34820,55862,25315,0
34751,55805,25225,0
34673,55741,25119,0
34594,55673,25005,0
34515,55601,24884,0
34440,55529,24760,0
34367,55457,24637,0
34287,55381,24508,0
34197,55297,24369,0
34104,55209,24220,0
34007,55119,24064,0
33907,55025,23902,0
33803,54929,23734,0
33698,54830,23557,0
33595,54731,23374,0
33495,54634,23191,0
33394,54538,23009,0
33293,54442,22830,0
33194,54347,22659,0
33099,54255,22499,0
33014,54172,22355,0
32938,54100,22233,0
32871,54043,22134,0
32817,53999,22058,0
32777,53964,21998,0
32753,53940,21958,0
32745,53932,21937,0
32748,53934,21932,0
32758,53942,21939,0
32770,53959,21958,0
32787,53983,21990,0
32804,54007,22026,0
32819,54028,22058,0
32830,54047,22083,0
32835,54060,22098,0
32833,54059,22098,0
32826,54048,22084,0
32818,54032,22061,0
32809,54012,22032,0
32791,53986,21991,0
32759,53950,21933,0
32719,53903,21859,0
32668,53848,21769,0
32606,53788,21665,0
32534,53726,21550,0
32454,53659,21428,0
32370,53586,21298,0
32283,53505,21155,0
32193,53421,21002,0
32099,53335,20845,0
32002,53244,20687,0
31903,53153,20530,0
31802,53062,20369,0
31704,52970,20204,0
31606,52879,20038,0
31508,52788,19871,0
31409,52694,19696,0
31311,52600,19519,0
31209,52506,19343,0
31104,52412,19167,0
30996,52319,18989,0
30893,52229,18814,0
30797,52140,18644,0
30699,52048,18477,0
30596,51955,18306,0
30492,51865,18137,0
30390,51777,17971,0
30289,51685,17806,0
30189,51589,17640,0
30091,51496,17477,0
29995,51406,17321,0
29899,51319,17169,0
29806,51235,17021,0
29714,51155,16881,0
29622,51080,16744,0
29531,51003,16604,0
29442,50925,16463,0
29359,50850,16328,0
29283,50776,16202,0
29212,50704,16081,0
29145,50637,15965,0
29081,50573,15853,0
29012,50508,15738,0
28936,50441,15615,0
28858,50372,15488,0
28784,50304,15363,0
28714,50239,15244,0
28648,50174,15129,0
28585,50111,15017,0
28523,50050,14908,0
28456,49989,14795,0
28381,49926,14675,0
28302,49861,14550,0
28221,49798,14426,0
28137,49730,14299,0
28053,49660,14168,0
27969,49588,14033,0
27884,49513,13894,0
27793,49434,13748,0
27699,49351,13597,0
27602,49268,13446,0
27508,49187,13299,0
27421,49112,13163,0
27347,49049,13045,0
27297,49007,12965,0
27287,49001,12952,0
27337,49049,13040,0
27470,49170,13266,0
27702,49382,13663,0
28036,49694,14242,0
28463,50097,14983,0
28965,50574,15844,0
29516,51098,16780,0
30089,51640,17751,0
30661,52178,18716,0
31212,52694,19642,0
31731,53175,20507,0
32203,53610,21285,0
32617,53986,21960,0
32973,54307,22534,0
33279,54580,23017,0
33536,54805,23417,0
33744,54982,23737,0
33907,55116,23984,0
34031,55215,24164,0
34115,55281,24285,0
34162,55320,24353,0
34176,55335,24382,0
34169,55331,24385,0
34145,55312,24363,0
34110,55281,24318,0
34067,55241,24255,0
34013,55191,24178,0
33946,55129,24085,0
33871,55057,23977,0
33795,54981,23858,0
33719,54902,23735,0
33636,54817,23605,0
33545,54728,23465,0
33447,54635,23314,0
33345,54541,23154,0
33243,54442,22987,0
33138,54340,22812,0
33029,54234,22628,0
32916,54125,22438,0
32797,54013,22242,0
32674,53900,22041,0
32554,53791,21840,0
32439,53686,21646,0
32328,53584,21461,0
32224,53489,21290,0
32130,53405,21138,0
32051,53333,21005,0
31985,53271,20887,0
31933,53221,20789,0
31895,53186,20718,0
31872,53163,20669,0
31861,53147,20637,0
31861,53140,20627,0
31868,53144,20638,0
31881,53157,20665,0
31893,53174,20697,0
31905,53193,20729,0
31917,53213,20760,0
31924,53231,20788,0
31927,53244,20805,0
31930,53251,20814,0
31929,53254,20812,0
31922,53248,20797,0
31907,53234,20766,0
31886,53211,20723,0
31859,53183,20673,0
31823,53149,20614,0
31778,53107,20544,0
31726,53056,20461,0
31668,52997,20368,0
31602,52928,20262,0
31530,52857,20143,0
31454,52784,20016,0
31375,52708,19886,0
31289,52626,19748,0
31199,52540,19600,0
31108,52454,19446,0
31016,52365,19290,0
30918,52270,19125,0
30819,52175,18953,0
30722,52081,18781,0
30623,51986,18610,0
30519,51886,18434,0
30417,51783,18254,0
30317,51679,18074,0
30215,51574,17894,0
30111,51471,17714,0
30007,51375,17538,0
29904,51284,17364,0
29799,51195,17191,0
29694,51106,17018,0
29594,51020,16848,0
29498,50938,16685,0
29401,50857,16530,0
29307,50777,16383,0
29219,50700,16239,0
29134,50624,16098,0
29049,50548,15958,0
28963,50470,15818,0
28876,50388,15677,0
28789,50305,15538,0
28706,50222,15403,0
28625,50142,15274,0
28548,50066,15146,0
28472,49993,15019,0
28396,49920,14893,0
28320,49847,14767,0
28246,49778,14636,0
28171,49710,14501,0
28092,49638,14367,0
28013,49565,14235,0
27937,49491,14105,0
27863,49418,13976,0
27789,49342,13843,0
27709,49263,13703,0
27624,49185,13563,0
27539,49109,13425,0
27451,49034,13286,0
27363,48957,13137,0
27279,48880,12986,0
27198,48802,12840,0
27123,48725,12704,0
27059,48659,12586,0
27016,48614,12500,0
27003,48604,12468,0
27037,48644,12520,0
27140,48755,12694,0
27339,48954,13029,0
27642,49248,13543,0
28044,49631,14224,0
28532,50088,15037,0
29077,50592,15940,0
29649,51116,16889,0
30225,51641,17842,0
30786,52152,18765,0
31315,52635,19636,0
31799,53080,20436,0
32231,53475,21146,0
32611,53818,21759,0
32943,54113,22281,0
33224,54362,22719,0
33456,54567,23078,0
33643,54732,23366,0
33790,54860,23592,0
33899,54951,23761,0
33974,55010,23879,0
34022,55041,23955,0
34050,55056,24000,0
34063,55059,24020,0
34067,55054,24020,0
34065,55042,24002,0
34055,55021,23971,0
34035,54992,23927,0
34007,54951,23868,0
33968,54901,23800,0
33919,54844,23723,0
33864,54783,23634,0
33809,54720,23537,0
33757,54659,23436,0
33705,54598,23333,0
33648,54537,23227,0
33583,54471,23113,0
33514,54403,22991,0
33443,54331,22863,0
33370,54253,22724,0
33293,54169,22575,0
33211,54083,22418,0
33125,53998,22258,0
33035,53912,22099,0
32946,53829,21948,0
32860,53748,21807,0
32779,53667,21673,0
32705,53585,21549,0
32642,53509,21437,0
32589,53444,21343,0
32544,53389,21266,0
32509,53344,21201,0
32489,53314,21154,0
32482,53296,21126,0
32478,53288,21114,0
32475,53286,21110,0
32476,53290,21112,0
32482,53298,21121,0
32491,53309,21130,0
32500,53323,21134,0
32507,53336,21133,0
32512,53344,21126,0
32512,53342,21110,0
32503,53330,21082,0
32488,53309,21041,0
32466,53280,20989,0
32435,53238,20923,0
32396,53184,20843,0
32352,53127,20754,0
32301,53066,20658,0
32241,52999,20549,0
32173,52924,20427,0
32101,52848,20298,0
32027,52772,20166,0
31948,52694,20029,0
31865,52614,19888,0
31780,52532,19741,0
31696,52449,19589,0
31613,52366,19434,0
31533,52284,19278,0
31459,52203,19123,0
31387,52124,18970,0
31315,52045,18815,0
31243,51966,18658,0
31171,51885,18505,0
31095,51803,18355,0
31017,51721,18206,0
30939,51639,18056,0
30860,51555,17906,0
30777,51467,17752,0
30688,51372,17592,0
30592,51274,17427,0
30495,51177,17262,0
30402,51083,17101,0
30311,50991,16943,0
30222,50899,16789,0
30139,50812,16647,0
30064,50734,16513,0
29995,50662,16383,0
29928,50597,16256,0
29865,50538,16137,0
29805,50479,16024,0
29748,50420,15916,0
29699,50364,15814,0
29653,50311,15718,0
29608,50259,15627,0
29560,50208,15534,0
29514,50159,15440,0
29470,50109,15346,0
29427,50056,15248,0
29381,50000,15147,0
29335,49946,15048,0
29289,49895,14951,0
29239,49841,14853,0
29181,49780,14749,0
29119,49718,14640,0
29058,49657,14529,0
28995,49594,14413,0
28929,49532,14293,0
28864,49470,14172,0
28800,49408,14051,0
28736,49341,13928,0
28671,49271,13805,0
28605,49202,13686,0
28536,49136,13573,0
28468,49074,13464,0
28410,49021,13369,0
28373,48990,13308,0
28374,48993,13312,0
28434,49052,13421,0
28576,49187,13670,0
28813,49411,14085,0
29145,49720,14660,0
29555,50099,15363,0
30028,50534,16161,0
30544,51007,17019,0
31077,51495,17899,0
31608,51978,18763,0
32123,52443,19588,0
32608,52877,20358,0
33054,53272,21058,0
33452,53625,21680,0
33799,53929,22221,0
34095,54183,22684,0
34342,54388,23069,0
34540,54548,23379,0
34697,54670,23625,0
34816,54759,23812,0
34898,54818,23947,0
34950,54851,24037,0
34977,54863,24092,0
34988,54859,24122,0
34989,54844,24132,0
34989,54824,24127,0
34987,54804,24109,0
34978,54782,24081,0
34960,54756,24046,0
34937,54725,24002,0
34912,54693,23952,0
34885,54660,23900,0
34854,54622,23842,0
34817,54582,23778,0
34776,54542,23710,0
34733,54501,23637,0
34685,54458,23552,0
34636,54413,23457,0
34588,54368,23358,0
34540,54317,23254,0
34483,54254,23139,0
34417,54176,23011,0
34346,54091,22875,0
34270,54000,22734,0
34190,53907,22587,0
34108,53814,22438,0
34029,53725,22291,0
33953,53641,22152,0
33884,53562,22022,0
33823,53492,21907,0
33771,53432,21812,0
33726,53383,21733,0
33690,53343,21666,0
33666,53312,21614,0
33649,53292,21581,0
33638,53281,21562,0
33634,53279,21554,0
33641,53287,21558,0
33657,53301,21570,0
33674,53313,21584,0
33694,53322,21596,0
33714,53331,21602,0
33732,53336,21601,0
33746,53336,21592,0
33751,53326,21571,0
33747,53307,21536,0
33734,53282,21491,0
33708,53250,21436,0
33671,53207,21369,0
33628,53155,21291,0
33581,53098,21205,0
33527,53039,21111,0
33470,52980,21011,0
33413,52924,20908,0
33351,52868,20800,0
33285,52808,20688,0
33220,52746,20571,0
33158,52685,20455,0
33098,52622,20338,0
33035,52554,20219,0
32973,52484,20097,0
32914,52415,19976,0
32852,52349,19851,0
32787,52283,19719,0
32720,52215,19581,0
32653,52146,19441,0
32586,52076,19305,0
32519,52002,19168,0
32454,51925,19028,0
32391,51848,18891,0
32325,51768,18756,0
32255,51683,18616,0
32181,51598,18475,0
32107,51515,18338,0
32032,51432,18201,0
31954,51349,18062,0
31875,51270,17924,0
31798,51196,17790,0
31722,51123,17655,0
31648,51053,17524,0
31576,50984,17396,0
31505,50916,17270,0
31436,50848,17143,0
31371,50779,17018,0
31311,50715,16900,0
31254,50654,16787,0
31196,50593,16672,0
31137,50530,16553,0
31079,50466,16434,0
31021,50402,16316,0
30960,50333,16197,0
30893,50263,16076,0
30826,50194,15957,0
30762,50123,15839,0
30693,50049,15714,0
30618,49973,15580,0
30546,49895,15448,0
30476,49818,15323,0
30408,49746,15202,0
30340,49678,15084,0
30273,49613,14966,0
30204,49545,14847,0
30135,49475,14727,0
30070,49405,14608,0
30011,49336,14492,0
29955,49268,14379,0
29900,49200,14269,0
29848,49139,14165,0
29804,49092,14077,0
29772,49063,14018,0
29768,49061,14006,0
29810,49103,14073,0
29920,49205,14250,0
30107,49381,14559,0
30374,49631,15006,0
30722,49954,15586,0
31143,50343,16282,0
31617,50779,17063,0
32121,51240,17888,0
32638,51707,18723,0
33151,52165,19546,0
33644,52599,20334,0
34105,52997,21067,0
34529,53356,21733,0
34906,53672,22323,0
35230,53941,22827,0
35499,54167,23243,0
35722,54352,23583,0
35899,54495,23852,0
36031,54597,24054,0
36124,54662,24198,0
36188,54700,24297,0
36228,54718,24365,0
36249,54720,24406,0
36261,54712,24423,0
36266,54698,24422,0
36263,54677,24409,0
36251,54647,24383,0
36236,54610,24348,0
36218,54572,24308,0
36199,54532,24266,0
36182,54493,24221,0
36166,54460,24174,0
36150,54431,24126,0
36133,54399,24075,0
36111,54365,24016,0
36086,54328,23954,0
36058,54288,23891,0
36022,54244,23819,0
35974,54193,23730,0
35923,54137,23628,0
35872,54078,23519,0
35819,54010,23403,0
35762,53935,23279,0
35700,53858,23150,0
35632,53781,23020,0
35561,53705,22891,0
35493,53633,22767,0
35434,53566,22651,0
35384,53506,22549,0
35343,53453,22462,0
35311,53409,22388,0
35287,53377,22328,0
35273,53352,22282,0
35267,53335,22253,0
35272,53324,22240,0
35283,53320,22238,0
35299,53319,22245,0
35314,53316,22254,0
35328,53314,22261,0
35343,53314,22265,0
35358,53318,22268,0
35371,53322,22266,0
35383,53321,22252,0
35392,53313,22233,0
35395,53298,22210,0
35389,53277,22177,0
35374,53252,22135,0
35354,53224,22089,0
35323,53189,22037,0
35279,53145,21970,0
35228,53093,21889,0
35179,53039,21801,0
35132,52982,21707,0
35081,52919,21605,0
35026,52852,21494,0
34966,52782,21380,0
34899,52707,21262,0
34828,52634,21141,0
34756,52564,21015,0
34682,52497,20890,0
34605,52431,20767,0
34528,52360,20639,0
34454,52286,20505,0
34383,52208,20372,0
34313,52127,20239,0
34244,52044,20107,0
34180,51962,19976,0
34115,51879,19845,0
34047,51796,19711,0
33977,51713,19576,0
33905,51632,19444,0
33834,51555,19319,0
33764,51480,19197,0
33695,51408,19074,0
33626,51340,18949,0
33559,51274,18825,0
33491,51206,18701,0
33424,51136,18576,0
33361,51069,18451,0
33299,51002,18326,0
33232,50930,18200,0
33161,50853,18071,0
33089,50772,17944,0
33018,50692,17822,0
32952,50613,17701,0
32885,50538,17581,0
32819,50466,17465,0
32757,50396,17352,0
32695,50327,17240,0
32633,50259,17129,0
32575,50195,17023,0
32520,50132,16921,0
32465,50070,16819,0
32409,50011,16717,0
32353,49956,16614,0
32298,49903,16509,0
32242,49849,16402,0
32183,49794,16294,0
32122,49737,16190,0
32059,49677,16089,0
31996,49616,15990,0
31937,49559,15893,0
31883,49505,15798,0
31828,49448,15702,0
31768,49384,15603,0
31707,49318,15503,0
31646,49253,15402,0
31582,49187,15293,0
31515,49121,15171,0
31447,49054,15039,0
31380,48985,14905,0
31313,48914,14777,0
31253,48847,14661,0
31212,48798,14572,0
31201,48777,14532,0
31234,48801,14576,0
31330,48887,14734,0
31508,49054,15033,0
31778,49306,15489,0
32131,49637,16087,0
32555,50029,16794,0
33031,50467,17576,0
33536,50928,18397,0
34045,51390,19222,0
34542,51837,20023,0
35014,52254,20781,0
35447,52631,21474,0
35829,52960,22088,0
36155,53237,22619,0
36428,53464,23067,0
36652,53646,23439,0
36833,53788,23741,0
36972,53895,23976,0
37074,53970,24150,0
37144,54017,24271,0
37183,54037,24348,0
37197,54036,24384,0
37190,54018,24388,0
37164,53987,24367,0
37122,53946,24324,0
37072,53896,24263,0
37018,53842,24194,0
36958,53781,24114,0
36891,53714,24022,0
36821,53647,23921,0
36749,53579,23814,0
36675,53503,23702,0
36595,53421,23581,0
36511,53338,23455,0
36427,53254,23328,0
36342,53167,23196,0
36256,53076,23057,0
36170,52985,22913,0
36083,52894,22766,0
35991,52800,22609,0
35896,52703,22437,0
35802,52611,22260,0
35711,52523,22090,0
35624,52439,21929,0
35543,52357,21776,0
35467,52281,21632,0
35401,52213,21504,0
35344,52153,21396,0
35294,52102,21307,0
35252,52062,21236,0
35220,52032,21179,0
35196,52010,21134,0
35178,51993,21100,0
35166,51981,21079,0
35159,51975,21071,0
35156,51972,21071,0
35161,51971,21077,0
35171,51972,21084,0
35182,51971,21087,0
35189,51965,21080,0
35192,51955,21066,0
35188,51940,21045,0
35176,51919,21015,0
35155,51889,20971,0
35126,51851,20915,0
35089,51807,20853,0
35046,51759,20789,0
34996,51703,20714,0
34941,51640,20626,0
34885,51576,20529,0
34826,51514,20427,0
34761,51451,20320,0
34694,51389,20210,0
34626,51327,20093,0
34556,51261,19972,0
34484,51190,19847,0
34410,51118,19721,0
34335,51048,19595,0
34260,50975,19463,0
34183,50896,19327,0
34104,50812,19188,0
34026,50728,19047,0
33944,50641,18903,0
33856,50554,18755,0
33767,50470,18607,0
33679,50392,18460,0
33594,50316,18311,0
33509,50239,18161,0
33428,50161,18012,0
33350,50083,17868,0
33274,50003,17727,0
33198,49918,17584,0
33121,49833,17442,0
33040,49750,17302,0
32959,49669,17164,0
32879,49590,17028,0
32800,49513,16895,0
32722,49440,16766,0
32645,49369,16638,0
32574,49301,16513,0
32511,49236,16395,0
32450,49172,16281,0
32388,49111,16167,0
32328,49051,16051,0
32269,48992,15936,0
32206,48926,15821,0
32134,48856,15702,0
32061,48788,15583,0
31996,48731,15472,0
31933,48677,15365,0
31868,48619,15256,0
31805,48559,15144,0
31742,48499,15032,0
31676,48439,14921,0
31609,48378,14810,0
31543,48313,14695,0
31475,48247,14578,0
31406,48179,14463,0
31336,48109,14347,0
31263,48037,14231,0
31190,47968,14117,0
31113,47903,14001,0
31032,47838,13875,0
30947,47770,13741,0
30863,47696,13603,0
30779,47619,13464,0
30698,47542,13328,0
30624,47471,13202,0
30562,47408,13095,0
30516,47364,13015,0
30496,47347,12982,0
30519,47374,13026,0
30606,47462,13181,0
30779,47629,13474,0
31048,47882,13921,0
31408,48219,14525,0
31845,48629,15264,0
32333,49089,16094,0
32854,49578,16974,0
33387,50076,17865,0
33907,50557,18735,0
34395,51007,19555,0
34841,51415,20303,0
35239,51774,20968,0
35588,52082,21544,0
35883,52337,22029,0
36123,52543,22424,0
36311,52700,22734,0
36453,52812,22969,0
36552,52884,23136,0
36614,52925,23246,0
36646,52942,23308,0
36650,52939,23328,0
36628,52917,23311,0
36585,52882,23268,0
36526,52837,23204,0
36458,52783,23122,0
36385,52723,23024,0
36314,52662,22915,0
36241,52600,22799,0
36164,52533,22673,0
36083,52463,22536,0
36001,52390,22395,0
35920,52316,22254,0
35839,52239,22111,0
35757,52157,21963,0
35673,52074,21812,0
35589,51988,21662,0
35503,51898,21510,0
35416,51810,21353,0
35330,51722,21193,0
35243,51633,21035,0
35155,51545,20876,0
35069,51460,20721,0
34990,51385,20577,0
34921,51317,20447,0
34861,51256,20332,0
34808,51203,20231,0
34764,51158,20147,0
34730,51121,20085,0
34708,51096,20044,0
34702,51082,20023,0
34707,51082,20020,0
34722,51093,20034,0
34741,51112,20060,0
34764,51136,20095,0
34787,51161,20136,0
34814,51181,20180,0
34844,51199,20219,0
34877,51217,20255,0
34913,51239,20293,0
34943,51261,20327,0
34965,51279,20351,0
34979,51294,20362,0
34985,51305,20362,0
34979,51304,20344,0
34962,51290,20309,0
34940,51266,20263,0
34915,51238,20210,0
34880,51202,20147,0
34834,51156,20068,0
34781,51106,19977,0
34722,51050,19883,0
