green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch0
61728,31564,40870,0,0
61756,31587,40891,0,0
61773,31604,40907,0,0
61780,31616,40924,0,0
61781,31622,40945,0,0
61771,31622,40964,0,0
61747,31617,40976,0,0
61712,31606,40978,0,0
61671,31584,40961,0,0
61616,31546,40922,0,0
61544,31493,40866,0,0
61463,31436,40802,0,0
61382,31380,40731,0,0
61301,31321,40651,0,0
61219,31259,40562,0,0
61137,31197,40468,0,0
61055,31134,40371,0,0
60967,31068,40270,0,0
60870,31001,40168,0,0
60767,30934,40067,0,0
60659,30861,39962,0,0
60547,30781,39852,0,0
60435,30702,39741,0,0
60332,30630,39634,0,0
60234,30562,39529,0,0
60136,30494,39421,0,0
60036,30425,39314,0,0
59940,30357,39209,0,0
59851,30290,39105,0,0
59766,30226,39000,0,0
59682,30164,38895,0,0
59602,30104,38793,0,0
59522,30043,38693,0,0
59435,29971,38589,0,0
59342,29892,38485,0,0
59248,29815,38386,0,0
59151,29739,38285,0,0
59050,29660,38177,0,0
58949,29580,38069,0,0
58853,29504,37967,0,0
58761,29436,37869,0,0
58675,29374,37776,0,0
58593,29320,37692,0,0
58515,29269,37611,0,0
58444,29217,37530,0,0
58379,29164,37448,0,0
58319,29113,37369,0,0
58265,29072,37298,0,0
58212,29034,37231,0,0
58161,28996,37167,0,0
58115,28963,37108,0,0
58071,28936,37049,0,0
58018,28900,36983,0,0
57956,28851,36911,0,0
57892,28795,36839,0,0
57825,28739,36770,0,0
57751,28682,36699,0,0
57673,28623,36625,0,0
57596,28567,36551,0,0
57522,28513,36473,0,0
57452,28461,36392,0,0
57387,28414,36312,0,0
57324,28368,36234,0,0
57262,28321,36154,0,0
57198,28270,36068,0,0
57132,28213,35984,0,0
57061,28156,35908,0,0
56985,28097,35832,0,0
56904,28035,35749,0,0
56819,27973,35665,0,0
56734,27914,35590,0,0
56643,27853,35516,0,0
56546,27784,35431,0,0
56452,27713,35343,0,0
56359,27649,35259,0,0
56262,27584,35174,0,0
56162,27515,35083,0,0
56067,27447,34989,0,0
55979,27380,34898,0,0
55891,27310,34804,0,0
55800,27237,34705,0,0
55712,27167,34608,0,0
55625,27099,34516,0,0
55535,27030,34420,0,0
55435,26959,34319,0,0
55331,26887,34221,0,0
55230,26815,34128,0,0
55129,26743,34037,0,0
55035,26680,33956,0,0
54965,26636,33897,0,0
54924,26613,33862,0,0
54915,26612,33851,0,0
54949,26641,33876,0,0
55038,26709,33949,0,0
55179,26821,34080,0,0
55371,26975,34269,0,0
55618,27168,34511,0,0
55921,27397,34808,0,0
56272,27657,35159,0,0
56655,27939,35550,0,0
57061,28236,35972,0,0
57488,28547,36420,0,0
57929,28867,36884,0,0
58368,29187,37354,0,0
58793,29501,37822,0,0
59200,29805,38281,0,0
59586,30089,38718,0,0
59941,30344,39123,0,0
60262,30575,39496,0,0
60548,30782,39836,0,0
60792,30961,40134,0,0
60994,31108,40384,0,0
61162,31229,40594,0,0
61302,31331,40770,0,0
61419,31415,40918,0,0
61520,31490,41041,0,0
61616,31563,41144,0,0
61704,31631,41226,0,0
61778,31686,41288,0,0
61837,31731,41331,0,0
61894,31773,41363,0,0
61947,31812,41387,0,0
61990,31842,41400,0,0
62024,31862,41404,0,0
62055,31880,41406,0,0
62083,31896,41411,0,0
62100,31907,41417,0,0
62105,31911,41423,0,0
62112,31920,41433,0,0
62124,31934,41446,0,0
62139,31950,41460,0,0
62156,31964,41476,0,0
62179,31980,41495,0,0
62201,31997,41513,0,0
62208,32002,41515,0,0
62198,31993,41499,0,0
62181,31974,41471,0,0
62150,31941,41429,0,0
62098,31891,41371,0,0
62027,31832,41300,0,0
61942,31770,41223,0,0
61846,31706,41139,0,0
61740,31634,41041,0,0
61632,31557,40937,0,0
61530,31488,40840,0,0
61440,31428,40751,0,0
61356,31372,40661,0,0
61279,31321,40571,0,0
61210,31277,40491,0,0
61154,31237,40421,0,0
61105,31201,40353,0,0
61064,31169,40291,0,0
61026,31144,40241,0,0
60985,31120,40202,0,0
60941,31095,40169,0,0
60903,31072,40144,0,0
60883,31062,40132,0,0
60879,31067,40127,0,0
60882,31076,40125,0,0
60894,31088,40132,0,0
60918,31106,40149,0,0
60949,31128,40171,0,0
60983,31146,40191,0,0
61019,31164,40211,0,0
61056,31186,40235,0,0
61084,31207,40257,0,0
61096,31222,40271,0,0
61098,31229,40277,0,0
61089,31227,40274,0,0
61066,31212,40260,0,0
61031,31188,40234,0,0
60988,31158,40196,0,0
60937,31120,40146,0,0
60867,31066,40079,0,0
60778,31001,39996,0,0
60682,30931,39905,0,0
60580,30856,39806,0,0
60468,30773,39702,0,0
60349,30690,39596,0,0
60234,30616,39491,0,0
60127,30553,39392,0,0
60026,30494,39295,0,0
59936,30441,39203,0,0
59864,30397,39125,0,0
59808,30361,39053,0,0
59761,30325,38979,0,0
59723,30292,38904,0,0
59696,30266,38835,0,0
59676,30245,38768,0,0
59654,30221,38698,0,0
59630,30192,38628,0,0
59609,30166,38564,0,0
59590,30142,38505,0,0
59568,30117,38443,0,0
59547,30094,38380,0,0
59526,30072,38317,0,0
59501,30049,38252,0,0
59464,30016,38179,0,0
59422,29975,38104,0,0
59378,29932,38034,0,0
59326,29883,37959,0,0
59264,29830,37877,0,0
59201,29779,37797,0,0
59140,29729,37716,0,0
59078,29676,37632,0,0
59011,29623,37550,0,0
58940,29574,37473,0,0
58865,29524,37400,0,0
58780,29466,37324,0,0
58680,29393,37241,0,0
58568,29312,37154,0,0
58455,29230,37068,0,0
58346,29149,36981,0,0
58245,29072,36899,0,0
58154,29006,36825,0,0
58072,28949,36755,0,0
57994,28894,36685,0,0
57915,28836,36615,0,0
57841,28784,36553,0,0
57772,28740,36498,0,0
57700,28694,36439,0,0
57626,28644,36368,0,0
57562,28594,36295,0,0
57502,28543,36219,0,0
57437,28485,36136,0,0
57364,28421,36049,0,0
57282,28355,35964,0,0
57187,28283,35872,0,0
57076,28200,35771,0,0
56954,28113,35672,0,0
56832,28030,35580,0,0
56711,27951,35489,0,0
56588,27869,35389,0,0
56469,27786,35283,0,0
56355,27704,35177,0,0
56241,27620,35073,0,0
56127,27533,34972,0,0
56019,27452,34875,0,0
55920,27382,34781,0,0
55823,27314,34691,0,0
55717,27238,34602,0,0
55606,27160,34514,0,0
55497,27084,34423,0,0
55390,27004,34323,0,0
55277,26922,34211,0,0
55166,26846,34100,0,0
55064,26777,33994,0,0
54965,26708,33892,0,0
54861,26635,33791,0,0
54764,26565,33700,0,0
54688,26510,33630,0,0
54638,26472,33585,0,0
54614,26452,33565,0,0
54624,26459,33582,0,0
54680,26501,33647,0,0
54781,26575,33754,0,0
54921,26681,33906,0,0
55107,26831,34118,0,0
55342,27022,34385,0,0
55623,27245,34699,0,0
55942,27494,35054,0,0
56294,27770,35446,0,0
56674,28063,35862,0,0
57078,28367,36290,0,0
57496,28677,36730,0,0
57920,28992,37179,0,0
58336,29300,37622,0,0
58729,29587,38041,0,0
59096,29853,38434,0,0
59439,30101,38802,0,0
59751,30322,39134,0,0
60027,30509,39423,0,0
60271,30667,39674,0,0
60486,30801,39892,0,0
60664,30912,40075,0,0
60799,30998,40217,0,0
60899,31067,40328,0,0
60982,31130,40422,0,0
61050,31185,40501,0,0
61102,31229,40562,0,0
61143,31265,40608,0,0
61183,31298,40645,0,0
61222,31325,40670,0,0
61254,31346,40687,0,0
61280,31364,40698,0,0
61298,31375,40705,0,0
61308,31380,40712,0,0
61314,31382,40723,0,0
61319,31388,40736,0,0
61324,31397,40748,0,0
61324,31400,40749,0,0
61318,31394,40741,0,0
61310,31384,40730,0,0
61299,31379,40721,0,0
61275,31372,40704,0,0
61233,31353,40674,0,0
61181,31320,40632,0,0
61121,31281,40582,0,0
61043,31233,40517,0,0
60948,31172,40438,0,0
60846,31102,40352,0,0
60733,31026,40261,0,0
60605,30943,40158,0,0
60470,30854,40047,0,0
60337,30763,39935,0,0
60203,30670,39819,0,0
60066,30573,39696,0,0
59928,30471,39571,0,0
59793,30371,39451,0,0
59659,30273,39339,0,0
59519,30175,39233,0,0
59384,30081,39136,0,0
59255,29997,39049,0,0
59125,29918,38966,0,0
58998,29840,38882,0,0
58885,29772,38805,0,0
58788,29719,38742,0,0
58701,29675,38690,0,0
58622,29635,38642,0,0
58559,29603,38600,0,0
58517,29582,38567,0,0
58485,29567,38538,0,0
58454,29555,38509,0,0
58427,29548,38486,0,0
58402,29539,38469,0,0
58375,29524,38451,0,0
58340,29503,38433,0,0
58295,29478,38416,0,0
58244,29451,38398,0,0
58186,29417,38366,0,0
58114,29372,38318,0,0
58027,29323,38264,0,0
57931,29268,38202,0,0
57826,29204,38126,0,0
57713,29129,38035,0,0
57601,29050,37939,0,0
57492,28971,37839,0,0
57386,28893,37735,0,0
57289,28820,37632,0,0
57202,28756,37533,0,0
57124,28694,37432,0,0
57049,28631,37329,0,0
56978,28574,37231,0,0
56913,28526,37140,0,0
56850,28481,37047,0,0
56781,28432,36948,0,0
56706,28379,36847,0,0
56630,28325,36752,0,0
56550,28269,36660,0,0
56463,28203,36564,0,0
56369,28130,36463,0,0
56273,28057,36360,0,0
56171,27981,36253,0,0
56057,27895,36137,0,0
55933,27807,36016,0,0
55806,27721,35898,0,0
55681,27636,35783,0,0
55561,27554,35672,0,0
55448,27481,35568,0,0
55345,27417,35468,0,0
55245,27355,35363,0,0
55145,27288,35255,0,0
55049,27218,35150,0,0
54961,27150,35052,0,0
54879,27085,34958,0,0
54803,27026,34869,0,0
54739,26978,34794,0,0
54691,26946,34735,0,0
54652,26917,34682,0,0
54611,26885,34626,0,0
54569,26851,34570,0,0
54525,26815,34510,0,0
54475,26778,34444,0,0
54422,26743,34379,0,0
54371,26711,34319,0,0
54312,26675,34262,0,0
54241,26631,34202,0,0
54163,26583,34140,0,0
54089,26533,34075,0,0
54012,26481,34008,0,0
53928,26425,33935,0,0
53840,26363,33860,0,0
53753,26301,33788,0,0
53668,26242,33717,0,0
53583,26183,33641,0,0
53497,26125,33565,0,0
53412,26069,33495,0,0
53324,26014,33424,0,0
53236,25954,33351,0,0
53144,25888,33276,0,0
53049,25823,33202,0,0
52942,25753,33121,0,0
52817,25666,33022,0,0
52678,25564,32908,0,0
52531,25455,32787,0,0
52377,25341,32654,0,0
52217,25224,32514,0,0
52056,25111,32378,0,0
51898,25003,32251,0,0
51737,24894,32123,0,0
51573,24778,31986,0,0
51415,24661,31845,0,0
51271,24551,31707,0,0
51137,24443,31571,0,0
51004,24335,31431,0,0
50874,24231,31290,0,0
50750,24132,31151,0,0
50628,24034,31014,0,0
50507,23933,30880,0,0
50386,23837,30757,0,0
50266,23752,30647,0,0
50149,23678,30544,0,0
50040,23619,30455,0,0
49958,23587,30398,0,0
49914,23589,30384,0,0
49914,23627,30408,0,0
49970,23701,30474,0,0
50089,23814,30587,0,0
50269,23964,30753,0,0
50497,24150,30969,0,0
50766,24370,31234,0,0
51075,24621,31541,0,0
51417,24894,31884,0,0
51777,25179,32253,0,0
52149,25470,32648,0,0
52532,25768,33066,0,0
52915,26065,33492,0,0
53288,26347,33909,0,0
53651,26610,34314,0,0
54005,26865,34708,0,0
54341,27110,35087,0,0
54649,27336,35439,0,0
54931,27541,35762,0,0
55193,27730,36056,0,0
55433,27901,36319,0,0
55646,28051,36548,0,0
55832,28179,36744,0,0
55989,28288,36907,0,0
56113,28378,37039,0,0
56208,28450,37145,0,0
56278,28509,37231,0,0
56328,28558,37301,0,0
56361,28595,37349,0,0
56374,28614,37373,0,0
56371,28620,37379,0,0
56359,28620,37374,0,0
56338,28615,37360,0,0
56312,28605,37343,0,0
56290,28600,37332,0,0
56272,28603,37329,0,0
56254,28604,37324,0,0
56238,28601,37317,0,0
56233,28602,37317,0,0
56242,28612,37323,0,0
56257,28624,37328,0,0
56274,28634,37333,0,0
56295,28646,37339,0,0
56315,28656,37341,0,0
56324,28656,37331,0,0
56315,28641,37303,0,0
56291,28615,37262,0,0
56254,28580,37211,0,0
56201,28532,37144,0,0
56136,28474,37065,0,0
56069,28417,36987,0,0
56005,28368,36914,0,0
55940,28323,36839,0,0
55880,28282,36764,0,0
55835,28250,36698,0,0
55803,28224,36635,0,0
55779,28203,36578,0,0
55758,28193,36532,0,0
55746,28194,36500,0,0
55745,28201,36478,0,0
55751,28208,36458,0,0
55757,28214,36443,0,0
55760,28221,36433,0,0
55763,28225,36424,0,0
55764,28225,36418,0,0
55767,28230,36420,0,0
55770,28241,36427,0,0
55771,28250,36439,0,0
55767,28254,36456,0,0
55762,28260,36478,0,0
55759,28270,36504,0,0
55756,28276,36529,0,0
55752,28274,36552,0,0
55751,28271,36578,0,0
55756,28274,36606,0,0
55766,28278,36627,0,0
55776,28281,36639,0,0
55789,28290,36649,0,0
55806,28305,36654,0,0
55818,28320,36642,0,0
55817,28324,36614,0,0
55802,28317,36578,0,0
55773,28299,36532,0,0
55727,28267,36473,0,0
55672,28225,36406,0,0
55613,28180,36334,0,0
55548,28130,36256,0,0
55470,28072,36170,0,0
55379,28006,36080,0,0
55280,27938,35992,0,0
55177,27868,35901,0,0
55065,27793,35804,0,0
54944,27715,35703,0,0
54823,27635,35601,0,0
54700,27552,35495,0,0
54569,27465,35381,0,0
54436,27378,35265,0,0
54311,27298,35155,0,0
54194,27223,35047,0,0
54079,27148,34938,0,0
53971,27079,34837,0,0
53869,27019,34746,0,0
53774,26964,34656,0,0
53683,26911,34568,0,0
53601,26862,34486,0,0
53524,26815,34409,0,0
53446,26763,34328,0,0
53361,26702,34237,0,0
53273,26637,34147,0,0
53187,26576,34062,0,0
53102,26516,33971,0,0
53018,26457,33875,0,0
52944,26405,33786,0,0
52882,26366,33709,0,0
52826,26330,33637,0,0
52770,26293,33564,0,0
52721,26258,33495,0,0
52686,26232,33435,0,0
52660,26206,33378,0,0
52633,26182,33322,0,0
52611,26162,33272,0,0
52599,26146,33230,0,0
52588,26132,33193,0,0
52574,26121,33159,0,0
52556,26109,33123,0,0
52534,26090,33084,0,0
52497,26062,33039,0,0
52445,26025,32983,0,0
52388,25982,32920,0,0
52331,25938,32857,0,0
52275,25893,32794,0,0
52222,25850,32732,0,0
52177,25811,32674,0,0
52133,25770,32612,0,0
52086,25722,32545,0,0
52041,25678,32482,0,0
52008,25648,32428,0,0
51980,25626,32379,0,0
51946,25601,32327,0,0
51909,25575,32274,0,0
51876,25553,32222,0,0
51845,25533,32169,0,0
51812,25506,32110,0,0
51774,25472,32047,0,0
51735,25437,31982,0,0
51691,25397,31912,0,0
51641,25353,31838,0,0
51594,25313,31768,0,0
51558,25285,31713,0,0
51529,25264,31672,0,0
51502,25246,31644,0,0
51492,25241,31637,0,0
51513,25262,31656,0,0
51567,25312,31701,0,0
51658,25392,31779,0,0
51792,25503,31900,0,0
51968,25644,32068,0,0
52182,25813,32280,0,0
52435,26001,32527,0,0
52726,26211,32814,0,0
53048,26442,33139,0,0
53390,26687,33488,0,0
53752,26943,33858,0,0
54132,27213,34251,0,0
54514,27485,34656,0,0
54886,27748,35055,0,0
55242,27997,35439,0,0
55579,28233,35805,0,0
55895,28453,36149,0,0
56185,28652,36468,0,0
56449,28828,36758,0,0
56690,28989,37018,0,0
56906,29134,37249,0,0
57088,29258,37448,0,0
57241,29365,37623,0,0
57373,29462,37775,0,0
57480,29546,37900,0,0
57556,29608,37992,0,0
57605,29648,38057,0,0
57640,29676,38108,0,0
57666,29698,38146,0,0
57687,29710,38163,0,0
57707,29719,38168,0,0
57728,29730,38169,0,0
57748,29743,38169,0,0
57766,29753,38168,0,0
57787,29762,38162,0,0
57813,29773,38157,0,0
57840,29791,38157,0,0
57860,29809,38163,0,0
57874,29822,38171,0,0
57882,29831,38182,0,0
57876,29834,38186,0,0
57850,29825,38177,0,0
57800,29801,38156,0,0
57731,29760,38120,0,0
57648,29702,38063,0,0
57556,29627,37987,0,0
57461,29547,37903,0,0
57362,29467,37814,0,0
57262,29389,37718,0,0
57167,29314,37620,0,0
57086,29246,37526,0,0
57016,29184,37439,0,0
56949,29124,37351,0,0
56887,29068,37265,0,0
56832,29023,37184,0,0
56779,28985,37110,0,0
56721,28949,37041,0,0
56659,28911,36980,0,0
56593,28868,36926,0,0
56521,28816,36870,0,0
56442,28752,36811,0,0
56359,28686,36758,0,0
56277,28630,36717,0,0
56196,28583,36681,0,0
56116,28543,36647,0,0
56041,28513,36618,0,0
55978,28495,36599,0,0
55926,28483,36586,0,0
55882,28468,36573,0,0
55853,28454,36563,0,0
55840,28448,36562,0,0
55829,28448,36563,0,0
55814,28445,36556,0,0
55795,28443,36545,0,0
55781,28443,36530,0,0
55763,28434,36508,0,0
55732,28408,36476,0,0
55690,28370,36436,0,0
55642,28326,36389,0,0
55580,28273,36327,0,0
55501,28206,36252,0,0
55413,28134,36171,0,0
55323,28062,36088,0,0
55224,27987,36004,0,0
55113,27909,35916,0,0
54996,27831,35822,0,0
54880,27754,35724,0,0
54766,27679,35624,0,0
54649,27607,35518,0,0
54536,27542,35410,0,0
54426,27483,35300,0,0
54313,27417,35182,0,0
54197,27341,35059,0,0
54086,27264,34942,0,0
53985,27191,34834,0,0
53890,27117,34728,0,0
53798,27043,34625,0,0
53716,26979,34528,0,0
53644,26926,34438,0,0
53579,26879,34351,0,0
53522,26835,34271,0,0
53477,26800,34200,0,0
53440,26771,34138,0,0
53404,26741,34077,0,0
53366,26711,34014,0,0
53328,26681,33951,0,0
53289,26647,33886,0,0
53241,26607,33815,0,0
53183,26561,33739,0,0
53121,26513,33660,0,0
53052,26463,33579,0,0
52968,26403,33494,0,0
52873,26336,33406,0,0
52777,26271,33320,0,0
52680,26206,33234,0,0
52583,26140,33143,0,0
52496,26080,33053,0,0
52434,26040,32977,0,0
52394,26015,32915,0,0
52368,25997,32864,0,0
52352,25986,32826,0,0
52339,25976,32795,0,0
52318,25958,32761,0,0
52286,25931,32716,0,0
52247,25900,32665,0,0
52202,25867,32615,0,0
52146,25829,32561,0,0
52082,25788,32502,0,0
52023,25752,32448,0,0
51970,25721,32401,0,0
51912,25687,32351,0,0
51845,25650,32296,0,0
51781,25614,32241,0,0
51727,25582,32189,0,0
51678,25550,32136,0,0
51627,25515,32078,0,0
51577,25478,32018,0,0
51529,25444,31957,0,0
51481,25412,31892,0,0
51435,25381,31826,0,0
51399,25355,31766,0,0
51369,25331,31712,0,0
51333,25300,31654,0,0
51288,25264,31593,0,0
51238,25227,31534,0,0
51182,25183,31474,0,0
51118,25130,31407,0,0
51050,25071,31333,0,0
50979,25012,31258,0,0
50908,24956,31187,0,0
50841,24907,31119,0,0
50786,24867,31062,0,0
50746,24842,31029,0,0
50724,24830,31022,0,0
50730,24838,31047,0,0
50774,24878,31112,0,0
50859,24953,31221,0,0
50988,25062,31375,0,0
51161,25201,31569,0,0
51378,25370,31805,0,0
51646,25576,32086,0,0
51967,25819,32413,0,0
52335,26089,32778,0,0
52735,26381,33172,0,0
53161,26688,33591,0,0
53604,27005,34028,0,0
54053,27323,34472,0,0
54504,27639,34917,0,0
54950,27951,35353,0,0
55376,28249,35768,0,0
55770,28524,36155,0,0
56132,28776,36515,0,0
56457,29000,36840,0,0
56734,29190,37121,0,0
56961,29345,37361,0,0
57145,29469,37563,0,0
57290,29565,37729,0,0
57394,29635,37858,0,0
57459,29682,37950,0,0
57494,29710,38016,0,0
57507,29725,38059,0,0
57501,29726,38080,0,0
57486,29721,38091,0,0
57478,29723,38107,0,0
57482,29736,38128,0,0
57501,29757,38148,0,0
57533,29782,38165,0,0
57578,29811,38182,0,0
57632,29843,38202,0,0
57691,29872,38221,0,0
57753,29901,38242,0,0
57817,29934,38274,0,0
57879,29968,38312,0,0
57929,29995,38345,0,0
57967,30015,38376,0,0
58001,30037,38410,0,0
58023,30054,38439,0,0
58018,30056,38448,0,0
57989,30044,38436,0,0
57944,30023,38410,0,0
57886,29993,38370,0,0
57817,29949,38311,0,0
57746,29896,38240,0,0
57679,29841,38166,0,0
57609,29788,38093,0,0
57536,29736,38017,0,0
57471,29691,37941,0,0
57416,29652,37866,0,0
57365,29613,37794,0,0
57307,29571,37724,0,0
57243,29525,37659,0,0
57176,29478,37598,0,0
57109,29433,37539,0,0
57045,29390,37484,0,0
56991,29353,37442,0,0
56948,29321,37410,0,0
56915,29291,37377,0,0
56895,29268,37346,0,0
56893,29260,37330,0,0
56909,29265,37329,0,0
56938,29277,37336,0,0
56977,29294,37349,0,0
57024,29324,37373,0,0
57078,29365,37409,0,0
57130,29409,37451,0,0
57177,29452,37497,0,0
57225,29497,37547,0,0
57264,29533,37593,0,0
57281,29550,37620,0,0
57274,29549,37627,0,0
57249,29534,37618,0,0
57207,29507,37595,0,0
57143,29466,37555,0,0
57066,29415,37501,0,0
56984,29362,37441,0,0
56899,29303,37376,0,0
56809,29236,37302,0,0
56718,29170,37225,0,0
56629,29110,37150,0,0
56539,29048,37067,0,0
56446,28978,36966,0,0
56353,28903,36857,0,0
56264,28833,36750,0,0
56177,28765,36644,0,0
56085,28695,36533,0,0
55991,28620,36421,0,0
55899,28547,36316,0,0
55802,28474,36214,0,0
55691,28395,36110,0,0
55567,28310,36002,0,0
55437,28222,35892,0,0
55302,28131,35779,0,0
55161,28031,35663,0,0
55021,27931,35547,0,0
54890,27840,35438,0,0
54769,27759,35334,0,0
54658,27688,35232,0,0
54560,27624,35137,0,0
54474,27562,35045,0,0
54400,27501,34954,0,0
54340,27447,34873,0,0
54289,27401,34800,0,0
54240,27358,34729,0,0
54186,27314,34656,0,0
54128,27272,34582,0,0
54066,27232,34510,0,0
53999,27187,34436,0,0
53921,27129,34356,0,0
53835,27063,34270,0,0
53751,26999,34184,0,0
53673,26940,34101,0,0
53600,26885,34021,0,0
53532,26834,33944,0,0
53470,26785,33870,0,0
53413,26736,33799,0,0
53352,26683,33728,0,0
53292,26631,33660,0,0
53236,26587,33599,0,0
53180,26545,33540,0,0
53122,26504,33478,0,0
53066,26466,33416,0,0
53018,26432,33354,0,0
52976,26397,33291,0,0
52933,26357,33225,0,0
52889,26319,33160,0,0
52847,26288,33098,0,0
52808,26260,33040,0,0
52767,26230,32984,0,0
52724,26195,32930,0,0
52671,26147,32870,0,0
52600,26086,32798,0,0
52514,26019,32720,0,0
52423,25954,32642,0,0
52326,25888,32565,0,0
52223,25819,32484,0,0
52115,25747,32398,0,0
52010,25678,32310,0,0
51915,25615,32221,0,0
51828,25554,32130,0,0
51752,25497,32042,0,0
51688,25447,31961,0,0
51630,25402,31885,0,0
51571,25356,31805,0,0
51510,25307,31725,0,0
51442,25251,31645,0,0
51366,25190,31563,0,0
51280,25120,31477,0,0
51188,25044,31385,0,0
51095,24969,31290,0,0
51001,24894,31191,0,0
50905,24818,31087,0,0
50814,24745,30987,0,0
50740,24685,30908,0,0
50688,24647,30855,0,0
50664,24631,30823,0,0
50678,24643,30818,0,0
50742,24692,30854,0,0
50859,24779,30932,0,0
51027,24904,31053,0,0
51250,25074,31228,0,0
51532,25290,31466,0,0
51864,25544,31758,0,0
52231,25825,32092,0,0
52626,26125,32467,0,0
53043,26438,32880,0,0
53470,26747,33311,0,0
53900,27051,33749,0,0
54325,27354,34196,0,0
54740,27653,34646,0,0
55131,27936,35083,0,0
55491,28192,35494,0,0
55826,28426,35885,0,0
56139,28641,36250,0,0
56420,28832,36581,0,0
56668,29000,36879,0,0
56892,29153,37154,0,0
57096,29295,37402,0,0
57273,29416,37610,0,0
57424,29519,37781,0,0
57561,29616,37927,0,0
57687,29710,38050,0,0
57796,29793,38145,0,0
57890,29862,38217,0,0
57978,29925,38280,0,0
58058,29980,38338,0,0
58124,30021,38385,0,0
58173,30048,38420,0,0
58212,30068,38447,0,0
58238,30080,38464,0,0
58249,30085,38473,0,0
58249,30090,38482,0,0
58250,30096,38492,0,0
58249,30102,38498,0,0
58244,30101,38498,0,0
58238,30093,38496,0,0
58234,30082,38495,0,0
58231,30073,38496,0,0
58227,30065,38498,0,0
58223,30060,38499,0,0
58220,30058,38500,0,0
58212,30052,38496,0,0
58193,30034,38484,0,0
58163,30007,38462,0,0
58119,29970,38432,0,0
58052,29918,38383,0,0
57964,29853,38311,0,0
57867,29782,38226,0,0
57769,29710,38135,0,0
57671,29636,38035,0,0
57570,29560,37928,0,0
57466,29485,37820,0,0
57361,29411,37711,0,0
57256,29337,37597,0,0
57155,29264,37487,0,0
57071,29202,37395,0,0
57004,29153,37327,0,0
56947,29111,37275,0,0
56900,29077,37240,0,0
56872,29061,37224,0,0
56863,29061,37221,0,0
56871,29071,37227,0,0
56895,29096,37245,0,0
56935,29135,37273,0,0
56982,29179,37306,0,0
57028,29219,37338,0,0
57070,29252,37370,0,0
57115,29284,37408,0,0
57159,29314,37448,0,0
57190,29337,37477,0,0
57206,29352,37493,0,0
57209,29359,37499,0,0
57197,29359,37494,0,0
57166,29344,37476,0,0
57119,29314,37445,0,0
57067,29278,37412,0,0
57012,29243,37376,0,0
56945,29199,37327,0,0
56864,29143,37265,0,0
56775,29081,37196,0,0
56680,29015,37123,0,0
56579,28947,37042,0,0
56478,28881,36959,0,0
56382,28822,36878,0,0
56288,28759,36788,0,0
56192,28690,36687,0,0
56103,28619,36585,0,0
56022,28550,36485,0,0
55946,28483,36384,0,0
55873,28414,36281,0,0
55802,28349,36182,0,0
55734,28291,36093,0,0
55666,28239,36007,0,0
55595,28186,35914,0,0
55529,28136,35818,0,0
55463,28086,35723,0,0
55384,28026,35626,0,0
55290,27954,35529,0,0
55195,27883,35435,0,0
55099,27819,35343,0,0
54996,27752,35249,0,0
54886,27676,35150,0,0
54771,27596,35051,0,0
54651,27509,34948,0,0
54526,27416,34841,0,0
54404,27326,34739,0,0
54296,27247,34647,0,0
54203,27176,34559,0,0
54117,27111,34470,0,0
54040,27056,34385,0,0
53977,27011,34305,0,0
53925,26973,34226,0,0
53876,26935,34147,0,0
53832,26898,34071,0,0
53795,26864,34001,0,0
53763,26828,33934,0,0
53726,26789,33866,0,0
53683,26749,33799,0,0
53634,26710,33731,0,0
53579,26672,33659,0,0
53513,26627,33579,0,0
53433,26570,33492,0,0
53345,26504,33404,0,0
53250,26429,33317,0,0
53152,26347,33228,0,0
53056,26263,33139,0,0
52964,26183,33053,0,0
52878,26108,32973,0,0
52802,26038,32895,0,0
52737,25972,32821,0,0
52681,25916,32755,0,0
52630,25870,32693,0,0
52585,25832,32634,0,0
52548,25803,32577,0,0
52515,25781,32525,0,0
52476,25754,32467,0,0
52425,25713,32397,0,0
52362,25665,32323,0,0
52288,25613,32248,0,0
52199,25555,32168,0,0
52099,25490,32082,0,0
51991,25421,31995,0,0
51882,25347,31904,0,0
51766,25263,31804,0,0
51647,25175,31700,0,0
51532,25093,31602,0,0
51424,25019,31508,0,0
51320,24947,31414,0,0
51222,24878,31318,0,0
51135,24817,31225,0,0
51064,24762,31135,0,0
51005,24709,31044,0,0
50953,24658,30954,0,0
50904,24613,30873,0,0
50855,24569,30795,0,0
50797,24517,30712,0,0
50727,24456,30621,0,0
50646,24391,30527,0,0
50553,24321,30428,0,0
50443,24241,30317,0,0
50320,24153,30204,0,0
50188,24061,30094,0,0
50046,23962,29982,0,0
49900,23859,29866,0,0
49753,23756,29748,0,0
49607,23654,29630,0,0
49459,23551,29508,0,0
49309,23444,29380,0,0
49168,23341,29255,0,0
49054,23255,29146,0,0
48970,23191,29053,0,0
48919,23152,28984,0,0
48910,23146,28952,0,0
48950,23177,28962,0,0
49039,23242,29014,0,0
49180,23347,29114,0,0
49376,23492,29266,0,0
49619,23670,29468,0,0
49895,23867,29715,0,0
50198,24084,30001,0,0
50529,24327,30331,0,0
50889,24595,30705,0,0
51268,24873,31105,0,0
51656,25155,31518,0,0
52056,25444,31948,0,0
52468,25742,32393,0,0
52884,26039,32839,0,0
53293,26323,33271,0,0
53695,26599,33688,0,0
