green_channel,red_channel,ir_channel,Anomaly_ch2,Anomaly_ch0
62915,22842,15770,0,0
62820,22779,15640,0,0
62715,22711,15505,0,0
62600,22632,15358,0,0
62490,22555,15213,0,0
62399,22491,15084,0,0
62317,22430,14964,0,0
62229,22362,14839,0,0
62144,22294,14715,0,0
62064,22235,14599,0,0
61983,22179,14486,0,0
61903,22123,14373,0,0
61833,22073,14266,0,0
61771,22031,14166,0,0
61709,21988,14067,0,0
61642,21938,13963,0,0
61574,21889,13854,0,0
61502,21840,13735,0,0
61411,21777,13597,0,0
61306,21701,13443,0,0
61202,21627,13289,0,0
61092,21554,13130,0,0
60963,21467,12955,0,0
60830,21375,12773,0,0
60711,21293,12603,0,0
60603,21218,12446,0,0
60493,21138,12289,0,0
60386,21059,12140,0,0
60295,20994,12012,0,0
60215,20939,11901,0,0
60141,20887,11800,0,0
60084,20847,11718,0,0
60058,20827,11666,0,0
60053,20825,11643,0,0
60057,20831,11639,0,0
60074,20844,11654,0,0
60105,20866,11689,0,0
60140,20888,11731,0,0
60174,20904,11771,0,0
60211,20921,11813,0,0
60251,20946,11865,0,0
60285,20972,11915,0,0
60306,20989,11949,0,0
60322,21002,11975,0,0
60337,21017,12000,0,0
60341,21026,12014,0,0
60325,21019,12002,0,0
60300,21001,11970,0,0
60269,20976,11926,0,0
60222,20944,11867,0,0
60158,20900,11785,0,0
60087,20849,11686,0,0
60012,20794,11575,0,0
59930,20734,11450,0,0
59836,20665,11311,0,0
59732,20594,11165,0,0
59619,20522,11012,0,0
59496,20447,10849,0,0
59370,20371,10682,0,0
59248,20298,10520,0,0
59124,20224,10361,0,0
58996,20144,10192,0,0
58875,20063,10016,0,0
58766,19988,9846,0,0
58656,19912,9678,0,0
58533,19828,9502,0,0
58407,19742,9324,0,0
58288,19662,9158,0,0
58166,19585,8996,0,0
58040,19501,8829,0,0
57920,19418,8662,0,0
57811,19344,8506,0,0
57703,19276,8355,0,0
57588,19206,8200,0,0
57476,19137,8045,0,0
57373,19074,7897,0,0
57265,19011,7750,0,0
57152,18943,7596,0,0
57043,18877,7444,0,0
56942,18818,7304,0,0
56839,18754,7166,0,0
56730,18679,7019,0,0
56629,18605,6877,0,0
56533,18536,6745,0,0
56426,18461,6609,0,0
56315,18382,6465,0,0
56219,18315,6334,0,0
56136,18262,6220,0,0
56051,18206,6103,0,0
55961,18140,5976,0,0
55879,18079,5855,0,0
55799,18029,5742,0,0
55711,17975,5624,0,0
55618,17917,5500,0,0
55537,17868,5392,0,0
55474,17835,5318,0,0
55435,17820,5281,0,0
55440,17831,5297,0,0
55508,17884,5397,0,0
55659,17992,5609,0,0
55902,18160,5943,0,0
56247,18393,6406,0,0
56692,18692,6998,0,0
57208,19040,7694,0,0
57767,19414,8452,0,0
58357,19808,9252,0,0
58964,20214,10076,0,0
59558,20614,10896,0,0
60113,20989,11682,0,0
60629,21338,12421,0,0
61109,21667,13109,0,0
61538,21964,13730,0,0
61905,22218,14266,0,0
62215,22432,14719,0,0
62473,22612,15100,0,0
62670,22751,15404,0,0
62809,22847,15628,0,0
62907,22913,15790,0,0
62974,22958,15909,0,0
63009,22979,15981,0,0
63009,22974,16003,0,0
62988,22954,15988,0,0
62955,22926,15946,0,0
62903,22881,15872,0,0
62832,22821,15766,0,0
62755,22759,15647,0,0
62680,22704,15525,0,0
62593,22645,15399,0,0
62495,22574,15266,0,0
62405,22507,15135,0,0
62332,22454,15014,0,0
62261,22408,14901,0,0
62188,22362,14794,0,0
62122,22318,14699,0,0
62064,22280,14616,0,0
62006,22241,14534,0,0
61948,22198,14449,0,0
61893,22155,14366,0,0
61839,22112,14287,0,0
61781,22068,14204,0,0
61717,22018,14109,0,0
61646,21962,14003,0,0
61561,21898,13885,0,0
61458,21823,13745,0,0
61346,21746,13596,0,0
61233,21672,13450,0,0
61112,21594,13300,0,0
60982,21507,13135,0,0
60860,21420,12964,0,0
60752,21343,12802,0,0
60646,21271,12645,0,0
60539,21196,12489,0,0
60447,21129,12344,0,0
60381,21080,12230,0,0
60331,21045,12144,0,0
60290,21013,12074,0,0
60266,20993,12022,0,0
60262,20990,11998,0,0
60269,20997,11996,0,0
60278,21002,12002,0,0
60300,21013,12025,0,0
60338,21041,12073,0,0
60376,21074,12129,0,0
60408,21100,12174,0,0
60446,21129,12219,0,0
60495,21169,12274,0,0
60536,21201,12319,0,0
60559,21213,12341,0,0
60584,21221,12358,0,0
60608,21236,12381,0,0
60607,21239,12388,0,0
60577,21221,12364,0,0
60538,21198,12332,0,0
60499,21178,12299,0,0
60446,21145,12244,0,0
60380,21094,12157,0,0
60309,21040,12058,0,0
60231,20986,11955,0,0
60133,20921,11829,0,0
60021,20843,11679,0,0
59909,20766,11528,0,0
59797,20693,11378,0,0
59680,20613,11217,0,0
59564,20528,11046,0,0
59453,20447,10883,0,0
59337,20368,10721,0,0
59211,20283,10544,0,0
59081,20196,10355,0,0
58955,20117,10172,0,0
58825,20039,9995,0,0
58688,19956,9814,0,0
58557,19874,9634,0,0
58442,19800,9466,0,0
58332,19728,9307,0,0
58219,19648,9141,0,0
58111,19565,8974,0,0
58012,19491,8823,0,0
57907,19420,8676,0,0
57791,19342,8523,0,0
57677,19267,8375,0,0
57578,19205,8245,0,0
57483,19146,8123,0,0
57385,19082,7993,0,0
57291,19019,7864,0,0
57206,18965,7747,0,0
57118,18910,7626,0,0
57021,18844,7491,0,0
56927,18780,7359,0,0
56841,18725,7243,0,0
56749,18666,7125,0,0
56650,18598,6994,0,0
56561,18535,6867,0,0
56479,18484,6748,0,0
56384,18429,6620,0,0
56278,18363,6477,0,0
56178,18301,6340,0,0
56084,18249,6216,0,0
55988,18196,6091,0,0
55900,18143,5969,0,0
55837,18106,5879,0,0
55805,18096,5841,0,0
55808,18106,5851,0,0
55867,18147,5927,0,0
56015,18251,6120,0,0
56267,18428,6457,0,0
56612,18665,6924,0,0
57045,18956,7510,0,0
57562,19304,8215,0,0
58138,19694,9011,0,0
58738,20096,9844,0,0
59345,20498,10684,0,0
59958,20908,11532,0,0
60557,21314,12366,0,0
61114,21693,13151,0,0
61625,22041,13877,0,0
62099,22366,14546,0,0
62519,22657,15145,0,0
62869,22899,15657,0,0
63159,23097,16086,0,0
63401,23264,16445,0,0
63594,23399,16733,0,0
63731,23492,16942,0,0
63824,23552,17087,0,0
63884,23592,17188,0,0
63907,23610,17242,0,0
63898,23603,17249,0,0
63874,23580,17227,0,0
63849,23554,17197,0,0
63814,23523,17149,0,0
63759,23475,17069,0,0
63693,23420,16975,0,0
63631,23375,16886,0,0
63566,23336,16799,0,0
63493,23292,16704,0,0
63427,23250,16614,0,0
63376,23216,16535,0,0
63327,23183,16460,0,0
63274,23145,16382,0,0
63230,23111,16311,0,0
63198,23083,16255,0,0
63164,23053,16205,0,0
63129,23020,16158,0,0
63097,22991,16118,0,0
63067,22967,16084,0,0
63030,22939,16038,0,0
62988,22907,15975,0,0
62947,22878,15902,0,0
62895,22843,15815,0,0
62818,22791,15701,0,0
62723,22728,15567,0,0
62624,22661,15426,0,0
62515,22588,15276,0,0
62391,22502,15112,0,0
62270,22413,14944,0,0
62162,22334,14785,0,0
62055,22259,14631,0,0
61945,22182,14478,0,0
61845,22112,14333,0,0
61762,22053,14208,0,0
61685,22000,14094,0,0
61612,21949,13985,0,0
61556,21909,13892,0,0
61522,21883,13824,0,0
61495,21859,13769,0,0
61469,21833,13719,0,0
61457,21819,13690,0,0
61461,21822,13690,0,0
61466,21829,13700,0,0
61467,21832,13706,0,0
61475,21839,13721,0,0
61488,21855,13750,0,0
61494,21862,13772,0,0
61487,21853,13776,0,0
61486,21845,13775,0,0
61493,21846,13778,0,0
61488,21839,13765,0,0
61466,21818,13728,0,0
61443,21800,13685,0,0
61417,21782,13640,0,0
61367,21748,13574,0,0
61293,21696,13480,0,0
61216,21644,13379,0,0
61141,21597,13278,0,0
61053,21541,13159,0,0
60948,21473,13016,0,0
60846,21407,12871,0,0
60743,21342,12726,0,0
60624,21262,12561,0,0
60493,21169,12379,0,0
60369,21082,12206,0,0
60253,21002,12043,0,0
60128,20917,11871,0,0
59998,20827,11693,0,0
59882,20746,11526,0,0
59774,20670,11366,0,0
59655,20586,11192,0,0
59530,20498,11010,0,0
59413,20421,10840,0,0
59297,20351,10678,0,0
59173,20275,10508,0,0
59047,20198,10333,0,0
58930,20130,10167,0,0
58819,20064,10007,0,0
58706,19989,9844,0,0
58598,19912,9684,0,0
58501,19840,9536,0,0
58403,19769,9393,0,0
58294,19690,9238,0,0
58180,19610,9081,0,0
58074,19538,8938,0,0
57968,19468,8800,0,0
57858,19394,8654,0,0
57757,19325,8509,0,0
57667,19262,8377,0,0
57571,19200,8248,0,0
57465,19133,8114,0,0
57359,19067,7981,0,0
57259,19007,7856,0,0
57161,18950,7731,0,0
57060,18891,7600,0,0
56962,18833,7471,0,0
56869,18778,7347,0,0
56776,18722,7219,0,0
56677,18660,7084,0,0
56580,18599,6953,0,0
56488,18541,6830,0,0
56395,18478,6703,0,0
56306,18413,6568,0,0
56225,18356,6440,0,0
56147,18304,6326,0,0
56072,18251,6222,0,0
56021,18210,6150,0,0
56023,18207,6152,0,0
56090,18258,6252,0,0
56233,18362,6460,0,0
56476,18529,6798,0,0
56839,18778,7291,0,0
57306,19100,7923,0,0
57844,19468,8653,0,0
58436,19866,9455,0,0
59069,20292,10317,0,0
59714,20730,11201,0,0
60342,21155,12068,0,0
60943,21561,12901,0,0
61512,21947,13697,0,0
62031,22302,14437,0,0
62485,22613,15099,0,0
62878,22885,15681,0,0
63216,23122,16187,0,0
63492,23319,16615,0,0
63706,23470,16958,0,0
63871,23585,17228,0,0
63996,23676,17442,0,0
64077,23736,17597,0,0
64119,23765,17692,0,0
64135,23774,17742,0,0
64135,23778,17761,0,0
64115,23769,17744,0,0
64073,23739,17691,0,0
64022,23698,17615,0,0
63970,23654,17527,0,0
63912,23607,17427,0,0
63847,23552,17312,0,0
63781,23497,17192,0,0
63718,23449,17081,0,0
63655,23401,16977,0,0
63593,23351,16877,0,0
63533,23302,16792,0,0
63471,23258,16718,0,0
63411,23215,16645,0,0
63363,23179,16577,0,0
63330,23156,16523,0,0
63299,23136,16475,0,0
63261,23106,16418,0,0
63220,23070,16354,0,0
63185,23040,16296,0,0
63144,23011,16233,0,0
63088,22971,16151,0,0
63022,22919,16054,0,0
62952,22864,15951,0,0
62871,22803,15833,0,0
62771,22728,15688,0,0
62658,22645,15525,0,0
62542,22565,15365,0,0
62419,22485,15203,0,0
62287,22397,15030,0,0
62158,22311,14860,0,0
62046,22239,14710,0,0
61946,22176,14572,0,0
61850,22111,14432,0,0
61769,22054,14302,0,0
61710,22014,14198,0,0
61657,21980,14112,0,0
61603,21944,14032,0,0
61563,21916,13970,0,0
61543,21904,13935,0,0
61529,21898,13920,0,0
61516,21892,13910,0,0
61517,21894,13912,0,0
61535,21910,13929,0,0
61548,21923,13943,0,0
61551,21924,13945,0,0
61561,21928,13950,0,0
61582,21942,13965,0,0
61588,21952,13975,0,0
61577,21950,13969,0,0
61566,21944,13955,0,0
61553,21934,13934,0,0
61523,21908,13894,0,0
61477,21868,13836,0,0
61430,21829,13773,0,0
61379,21787,13700,0,0
61315,21732,13604,0,0
61246,21672,13490,0,0
61181,21618,13374,0,0
61106,21561,13251,0,0
61007,21492,13109,0,0
60891,21417,12956,0,0
60773,21344,12805,0,0
60648,21269,12650,0,0
60511,21183,12479,0,0
60375,21092,12298,0,0
60247,21009,12122,0,0
60118,20930,11948,0,0
59981,20841,11763,0,0
59844,20749,11574,0,0
59713,20662,11391,0,0
59577,20574,11206,0,0
59437,20478,11009,0,0
59306,20389,10818,0,0
59184,20312,10642,0,0
59061,20232,10466,0,0
58932,20140,10280,0,0
58809,20052,10101,0,0
58694,19974,9938,0,0
58575,19895,9778,0,0
58450,19812,9613,0,0
58337,19738,9459,0,0
58234,19675,9321,0,0
58118,19606,9178,0,0
57994,19526,9026,0,0
57884,19455,8881,0,0
57787,19395,8748,0,0
57686,19332,8612,0,0
57582,19263,8467,0,0
57493,19203,8335,0,0
57413,19151,8220,0,0
57321,19090,8095,0,0
57218,19016,7954,0,0
57121,18948,7819,0,0
57031,18890,7696,0,0
56934,18829,7565,0,0
56836,18765,7426,0,0
56755,18715,7301,0,0
56684,18676,7190,0,0
56601,18625,7065,0,0
56507,18560,6928,0,0
56420,18501,6804,0,0
56340,18450,6691,0,0
56251,18394,6570,0,0
56156,18335,6441,0,0
56068,18280,6316,0,0
55977,18223,6197,0,0
55870,18153,6069,0,0
55756,18079,5932,0,0
55653,18011,5802,0,0
55555,17950,5679,0,0
55458,17891,5562,0,0
55382,17846,5473,0,0
55349,17831,5443,0,0
55372,17853,5487,0,0
55470,17919,5623,0,0
55668,18052,5890,0,0
55981,18269,6315,0,0
56403,18562,6892,0,0
56923,18915,7593,0,0
57528,19323,8400,0,0
58193,19770,9284,0,0
58873,20227,10201,0,0
59542,20676,11116,0,0
60194,21115,12017,0,0
60817,21540,12890,0,0
61390,21930,13702,0,0
61900,22276,14435,0,0
62353,22584,15094,0,0
62750,22858,15682,0,0
63077,23084,16176,0,0
63336,23258,16568,0,0
63543,23398,16883,0,0
63704,23512,17136,0,0
63811,23587,17316,0,0
63871,23623,17425,0,0
63904,23639,17487,0,0
63912,23643,17513,0,0
63886,23622,17490,0,0
63836,23583,17427,0,0
63776,23541,17348,0,0
63702,23496,17256,0,0
63608,23436,17137,0,0
63507,23367,17001,0,0
63418,23304,16872,0,0
63333,23245,16749,0,0
63245,23177,16617,0,0
63161,23107,16484,0,0
63087,23045,16363,0,0
63013,22986,16254,0,0
62934,22925,16147,0,0
62863,22871,16050,0,0
62807,22835,15977,0,0
62759,22808,15914,0,0
62706,22773,15836,0,0
62652,22734,15748,0,0
62598,22700,15665,0,0
62529,22658,15574,0,0
62443,22599,15460,0,0
62357,22536,15336,0,0
62277,22479,15215,0,0
62186,22419,15082,0,0
62072,22344,14920,0,0
61952,22263,14744,0,0
61837,22187,14579,0,0
61714,22103,14409,0,0
61581,22007,14222,0,0
61458,21917,14042,0,0
61351,21841,13882,0,0
61243,21764,13728,0,0
61135,21684,13572,0,0
61044,21618,13436,0,0
60972,21571,13329,0,0
60902,21527,13234,0,0
60834,21482,13145,0,0
60784,21453,13085,0,0
60755,21441,13050,0,0
60730,21426,13018,0,0
60713,21409,12986,0,0
60718,21407,12975,0,0
60737,21420,12985,0,0
60749,21426,12990,0,0
60758,21425,12987,0,0
60776,21430,12994,0,0
60797,21439,13008,0,0
60806,21439,13009,0,0
60805,21432,12996,0,0
60804,21429,12982,0,0
60793,21423,12961,0,0
60759,21401,12918,0,0
60711,21369,12856,0,0
60661,21337,12787,0,0
60599,21299,12707,0,0
60515,21242,12605,0,0
60416,21175,12485,0,0
60313,21108,12361,0,0
60200,21037,12227,0,0
60077,20955,12070,0,0
59955,20874,11902,0,0
59840,20803,11739,0,0
59718,20729,11572,0,0
59579,20640,11385,0,0
59442,20544,11187,0,0
59315,20456,10995,0,0
59179,20369,10800,0,0
59026,20275,10592,0,0
58875,20180,10383,0,0
58734,20091,10186,0,0
58592,20001,9990,0,0
58442,19901,9785,0,0
58296,19799,9581,0,0
58158,19703,9382,0,0
58014,19604,9179,0,0
57867,19502,8972,0,0
57732,19405,8771,0,0
57604,19313,8579,0,0
57467,19218,8383,0,0
57324,19122,8184,0,0
57191,19037,7993,0,0
57063,18959,7806,0,0
56924,18874,7611,0,0
56783,18783,7416,0,0
56654,18701,7237,0,0
56526,18624,7071,0,0
56387,18541,6908,0,0
56249,18458,6749,0,0
56126,18386,6602,0,0
56014,18321,6459,0,0
55897,18247,6309,0,0
55778,18169,6155,0,0
55670,18098,6010,0,0
55567,18030,5867,0,0
55462,17955,5720,0,0
55363,17883,5575,0,0
55274,17823,5442,0,0
55189,17770,5313,0,0
55101,17714,5178,0,0
55012,17658,5042,0,0
54922,17604,4909,0,0
54826,17544,4771,0,0
54723,17475,4625,0,0
54623,17408,4484,0,0
54524,17346,4353,0,0
54416,17280,4215,0,0
54298,17204,4061,0,0
54185,17130,3913,0,0
54078,17065,3777,0,0
53961,16996,3634,0,0
53839,16922,3483,0,0
53738,16860,3349,0,0
53666,16819,3251,0,0
53621,16797,3191,0,0
53624,16805,3195,0,0
53711,16870,3315,0,0
53906,17010,3590,0,0
54218,17227,4022,0,0
54654,17520,4612,0,0
55213,17896,5364,0,0
55872,18340,6250,0,0
56585,18815,7208,0,0
57319,19297,8196,0,0
58056,19784,9196,0,0
58771,20261,10177,0,0
59435,20703,11096,0,0
60039,21105,11938,0,0
60586,21474,12707,0,0
61064,21803,13391,0,0
61461,22068,13969,0,0
61782,22275,14443,0,0
62045,22445,14837,0,0
62252,22582,15155,0,0
62397,22676,15387,0,0
62491,22735,15546,0,0
62549,22771,15647,0,0
62570,22784,15696,0,0
62552,22771,15692,0,0
62508,22740,15646,0,0
62443,22699,15570,0,0
62357,22641,15462,0,0
62251,22568,15326,0,0
62137,22491,15177,0,0
62021,22416,15024,0,0
61903,22331,14858,0,0
61784,22237,14676,0,0
61669,22144,14498,0,0
61558,22062,14333,0,0
61444,21981,14173,0,0
61331,21898,14014,0,0
61236,21828,13875,0,0
61161,21776,13763,0,0
61088,21726,13657,0,0
61010,21668,13543,0,0
60935,21615,13429,0,0
60862,21567,13322,0,0
60777,21510,13203,0,0
60678,21440,13066,0,0
60582,21369,12922,0,0
60485,21297,12772,0,0
60367,21208,12602,0,0
60233,21106,12410,0,0
60097,21006,12216,0,0
59962,20911,12024,0,0
59820,20809,11819,0,0
59678,20706,11607,0,0
59550,20620,11411,0,0
59431,20545,11236,0,0
59304,20465,11065,0,0
59179,20384,10899,0,0
59076,20322,10763,0,0
58992,20278,10656,0,0
58921,20238,10562,0,0
58870,20209,10489,0,0
58849,20201,10452,0,0
58851,20207,10443,0,0
58863,20218,10448,0,0
58885,20235,10467,0,0
58920,20261,10505,0,0
58959,20289,10553,0,0
58996,20315,10598,0,0
59037,20340,10645,0,0
59078,20366,10696,0,0
59107,20384,10736,0,0
59126,20388,10760,0,0
59145,20392,10781,0,0
59161,20402,10800,0,0
59159,20400,10796,0,0
59133,20378,10758,0,0
59097,20350,10703,0,0
59052,20325,10640,0,0
58981,20288,10553,0,0
58889,20233,10437,0,0
58797,20178,10312,0,0
58704,20128,10185,0,0
58596,20065,10040,0,0
58472,19985,9873,0,0
58349,19903,9702,0,0
58222,19822,9530,0,0
58079,19727,9339,0,0
57921,19621,9129,0,0
57769,19522,8923,0,0
57626,19431,8725,0,0
57474,19331,8517,0,0
57315,19222,8298,0,0
57167,19119,8084,0,0
57021,19021,7874,0,0
56867,18915,7656,0,0
56713,18808,7437,0,0
56570,18708,7225,0,0
56430,18608,7016,0,0
56278,18501,6801,0,0
56119,18396,6585,0,0
55963,18302,6380,0,0
55805,18211,6182,0,0
55643,18112,5978,0,0
55488,18014,5775,0,0
55346,17922,5582,0,0
55204,17830,5389,0,0
55059,17734,5187,0,0
54920,17642,4991,0,0
54791,17563,4814,0,0
54661,17487,4643,0,0
54524,17404,4462,0,0
54392,17321,4281,0,0
54275,17248,4117,0,0
54163,17178,3963,0,0
54048,17102,3805,0,0
53940,17027,3648,0,0
53845,16963,3501,0,0
53750,16902,3357,0,0
53643,16832,3205,0,0
53535,16764,3054,0,0
53430,16701,2911,0,0
53323,16637,2762,0,0
53210,16566,2602,0,0
53095,16493,2440,0,0
52977,16422,2286,0,0
52852,16348,2129,0,0
52729,16271,1970,0,0
52624,16207,1828,0,0
52542,16160,1716,0,0
52480,16126,1636,0,0
52457,16113,1607,0,0
52511,16150,1681,0,0
52663,16255,1893,0,0
52920,16428,2254,0,0
53297,16677,2779,0,0
53814,17019,3484,0,0
54453,17442,4346,0,0
55165,17909,5306,0,0
55920,18398,6321,0,0
56698,18907,7361,0,0
57463,19415,8388,0,0
58179,19892,9363,0,0
58839,20329,10268,0,0
59442,20726,11099,0,0
59971,21076,11842,0,0
60417,21370,12484,0,0
60789,21619,13031,0,0
61100,21832,13496,0,0
61347,22000,13868,0,0
61528,22117,14142,0,0
61658,22195,14339,0,0
61742,22244,14475,0,0
61773,22261,14544,0,0
61761,22249,14551,0,0
61728,22225,14519,0,0
61680,22199,14464,0,0
61604,22156,14372,0,0
61503,22089,14237,0,0
61395,22012,14086,0,0
61289,21939,13938,0,0
61174,21864,13783,0,0
61051,21777,13613,0,0
60936,21691,13447,0,0
60831,21613,13292,0,0
60720,21533,13135,0,0
60603,21450,12975,0,0
60501,21374,12827,0,0
60414,21310,12695,0,0
60324,21247,12565,0,0
60227,21183,12431,0,0
60141,21124,12302,0,0
60066,21068,12178,0,0
59982,21005,12046,0,0
59888,20937,11907,0,0
59795,20875,11774,0,0
59694,20810,11634,0,0
59577,20731,11468,0,0
59451,20642,11284,0,0
59325,20552,11099,0,0
59193,20459,10910,0,0
59054,20359,10711,0,0
58917,20260,10508,0,0
58790,20168,10314,0,0
58668,20080,10129,0,0
58547,19991,9948,0,0
58438,19910,9784,0,0
58348,19848,9652,0,0
58266,19797,9546,0,0
58190,19750,9453,0,0
58135,19718,9382,0,0
58113,19709,9348,0,0
58114,19717,9343,0,0
58124,19726,9354,0,0
58146,19740,9383,0,0
58187,19766,9435,0,0
58234,19798,9499,0,0
58279,19824,9558,0,0
58331,19852,9615,0,0
58392,19887,9676,0,0
58445,19921,9734,0,0
58472,19943,9775,0,0
58488,19960,9807,0,0
58509,19980,9839,0,0
58523,19996,9857,0,0
58521,19999,9849,0,0
58507,19992,9820,0,0
58480,19975,9778,0,0
58432,19942,9712,0,0
58365,19892,9619,0,0
58294,19840,9516,0,0
58218,19786,9411,0,0
58122,19721,9286,0,0
58010,19643,9137,0,0
57898,19566,8986,0,0
57787,19492,8837,0,0
57661,19408,8673,0,0
57526,19318,8494,0,0
57399,19239,8325,0,0
57274,19167,8163,0,0
57136,19083,7984,0,0
56994,18990,7789,0,0
56864,18904,7599,0,0
56738,18823,7415,0,0
56600,18735,7224,0,0
56460,18643,7027,0,0
56327,18555,6837,0,0
56193,18468,6646,0,0
56051,18377,6447,0,0
55911,18288,6251,0,0
55780,18208,6070,0,0
55649,18129,5894,0,0
55516,18043,5707,0,0
55388,17959,5519,0,0
55266,17884,5345,0,0
55140,17809,5175,0,0
55011,17726,4997,0,0
54893,17648,4828,0,0
54791,17583,4679,0,0
54686,17515,4532,0,0
54569,17436,4370,0,0
54457,17357,4208,0,0
54357,17291,4063,0,0
54255,17229,3925,0,0
54144,17160,3779,0,0
54035,17089,3631,0,0
53931,17021,3489,0,0
53825,16952,3348,0,0
53714,16879,3201,0,0
53604,16807,3055,0,0
53497,16740,2916,0,0
53390,16673,2777,0,0
53285,16606,2636,0,0
53181,16541,2500,0,0
53072,16473,2365,0,0
52957,16401,2224,0,0
52849,16332,2081,0,0
52759,16277,1954,0,0
52684,16236,1852,0,0
52626,16205,1775,0,0
52611,16201,1757,0,0
52680,16256,1856,0,0
52855,16383,2103,0,0
53142,16580,2506,0,0
53557,16855,3077,0,0
54110,17221,3825,0,0
54773,17657,4716,0,0
55505,18133,5695,0,0
56279,18634,6726,0,0
57070,19148,7774,0,0
57837,19652,8799,0,0
58550,20124,9771,0,0
59203,20559,10675,0,0
59796,20954,11500,0,0
60317,21300,12235,0,0
60760,21594,12873,0,0
61136,21847,13425,0,0
61450,22062,13895,0,0
61697,22231,14272,0,0
61879,22351,14556,0,0
62012,22436,14766,0,0
62105,22498,14918,0,0
62156,22532,15006,0,0
62169,22538,15034,0,0
62160,22530,15026,0,0
62134,22513,14997,0,0
62085,22476,14939,0,0
62017,22422,14847,0,0
61942,22363,14738,0,0
61858,22305,14622,0,0
61763,22242,14495,0,0
61666,22173,14360,0,0
61575,22109,14235,0,0
61489,22049,14122,0,0
61407,21988,14005,0,0
61333,21929,13885,0,0
61268,21880,13780,0,0
61206,21836,13690,0,0
61140,21789,13595,0,0
61075,21740,13496,0,0
61021,21700,13412,0,0
60972,21667,13341,0,0
60914,21625,13260,0,0
60849,21575,13164,0,0
60788,21527,13068,0,0
60721,21478,12965,0,0
60634,21417,12842,0,0
60533,21348,12708,0,0
60430,21278,12571,0,0
60319,21205,12423,0,0
60193,21122,12255,0,0
60062,21038,12077,0,0
59937,20960,11904,0,0
59814,20882,11734,0,0
59693,20803,11563,0,0
59585,20731,11404,0,0
59493,20672,11261,0,0
59409,20612,11125,0,0
59334,20552,10996,0,0
59281,20509,10894,0,0
59250,20487,10829,0,0
59229,20472,10785,0,0
59213,20457,10756,0,0
59216,20455,10753,0,0
59237,20467,10777,0,0
59259,20477,10807,0,0
59281,20483,10834,0,0
59317,20500,10875,0,0
59364,20528,10932,0,0
59407,20552,10986,0,0
59444,20569,11027,0,0
59482,20591,11067,0,0
59514,20618,11106,0,0
59524,20632,11123,0,0
59515,20629,11113,0,0
59500,20623,11095,0,0
59481,20621,11076,0,0
59445,20602,11034,0,0
59389,20566,10964,0,0
59330,20528,10888,0,0
59272,20491,10806,0,0
59199,20438,10699,0,0
59115,20373,10570,0,0
59039,20312,10442,0,0
58967,20255,10321,0,0
58879,20188,10187,0,0
58775,20113,10040,0,0
58674,20042,9891,0,0
58570,19973,9737,0,0
58455,19898,9575,0,0
58337,19820,9411,0,0
58224,19751,9254,0,0
58106,19684,9096,0,0
57974,19605,8923,0,0
57838,19517,8745,0,0
57706,19431,8575,0,0
57569,19345,8404,0,0
57423,19253,8220,0,0
57279,19158,8030,0,0
57144,19070,7844,0,0
57006,18979,7658,0,0
56861,18878,7465,0,0
56723,18780,7276,0,0
56604,18694,7105,0,0
56490,18613,6943,0,0
56370,18528,6776,0,0
56250,18445,6611,0,0
56139,18373,6455,0,0
56030,18306,6304,0,0
55918,18242,6152,0,0
55811,18183,6005,0,0
55710,18127,5868,0,0
55610,18066,5730,0,0
55508,17999,5586,0,0
55406,17932,5442,0,0
55305,17866,5299,0,0
55198,17798,5154,0,0
55091,17731,5011,0,0
54993,17670,4879,0,0
54899,17610,4754,0,0
54800,17546,4622,0,0
54705,17482,4489,0,0
54619,17426,4367,0,0
54530,17371,4246,0,0
54427,17308,4113,0,0
54324,17242,3973,0,0
54234,17187,3842,0,0
54149,17137,3719,0,0
54056,17077,3586,0,0
53963,17015,3447,0,0
53885,16965,3326,0,0
53820,16926,3230,0,0
53770,16897,3162,0,0
53761,16893,3150,0,0
53824,16937,3239,0,0
53977,17041,3455,0,0
54235,17216,3815,0,0
54620,17473,4345,0,0
55130,17812,5045,0,0
55743,18215,5880,0,0
56428,18663,6807,0,0
57156,19140,7792,0,0
57898,19630,8802,0,0
58616,20108,9788,0,0
59292,20558,10721,0,0
59925,20982,11598,0,0
60508,21377,12416,0,0
61023,21728,13150,0,0
61464,22030,13786,0,0
61843,22290,14337,0,0
62162,22512,14808,0,0
62416,22690,15193,0,0
62609,22822,15490,0,0
62755,22924,15718,0,0
62861,23000,15890,0,0
62925,23046,16001,0,0
62955,23062,16054,0,0
62963,23061,16071,0,0
62948,23044,16055,0,0
62902,23005,15999,0,0
62833,22951,15912,0,0
62754,22897,15819,0,0
62669,22843,15721,0,0
62576,22776,15608,0,0
62487,22705,15485,0,0
62408,22646,15371,0,0
62331,22592,15262,0,0
62248,22531,15143,0,0
62163,22466,15017,0,0
62090,22412,14907,0,0
62027,22365,14810,0,0
61965,22318,14714,0,0
61912,22275,14629,0,0
61873,22243,14565,0,0
61828,22212,14502,0,0
61770,22169,14423,0,0
61712,22124,14336,0,0
61663,22086,14256,0,0
61609,22048,14173,0,0
61540,21998,14072,0,0
61464,21941,13957,0,0
61386,21884,13838,0,0
61291,21817,13703,0,0
61174,21736,13545,0,0
61046,21647,13374,0,0
60923,21557,13201,0,0
60803,21466,13025,0,0
60680,21374,12840,0,0
